source_code,target_code,spearman_raw,spearman_residual,mic_approx,mic_candidate,partial_corr,graphical_lasso_edge,bootstrap_active_rate,bootstrap_same_sign_rate,final_stable_edge,source_item_code,source_item_name,source_category_name,target_item_code,target_item_name,target_category_name
102900005115762,102900011022764,0.01129739815,0.119641761,0.494876875,False,0,False,0.23,0,False,102900005115762,苋菜,花叶类,102900011022764,长线茄,茄类
102900005115762,102900051000463,0.1614824025,-0.1693264325,0.4305823868,False,-0.03565066779,True,0.77,0.77,False,102900005115762,苋菜,花叶类,102900051000463,圆茄子(2),茄类
102900005115762,102900051004294,0.209663042,0.1626712432,0.4096430384,False,0,False,0.27,0,False,102900005115762,苋菜,花叶类,102900051004294,青线椒,辣椒类
102900005115762,102900051010455,0.38879216,-0.04847601779,0.4233342632,False,-0,False,0.07,0,False,102900005115762,苋菜,花叶类,102900051010455,黄白菜(2),花叶类
102900005115779,102900005115786,0.5440332952,0.1936774931,0.5128747632,False,0.02243121048,True,0.61,0.61,False,102900005115779,云南生菜,花叶类,102900005115786,竹叶菜,花叶类
102900005115779,102900005115793,0.4802843944,0.03249837824,0.2946171007,False,0,False,0.04,0,False,102900005115779,云南生菜,花叶类,102900005115793,小白菜,花叶类
102900005115779,102900005115823,0.5733638356,0.2393502674,0.5299727705,False,0.005012479217,True,0.52,0.52,False,102900005115779,云南生菜,花叶类,102900005115823,上海青,花叶类
102900005115779,102900005115878,-0.1054021736,-0.1556702836,0.4023180146,False,-0,False,0.06,0,False,102900005115779,云南生菜,花叶类,102900005115878,茼蒿,花叶类
102900005115779,102900005115908,0.5385947098,-0.06714239556,0.4712378621,False,-0,False,0.37,0,False,102900005115779,云南生菜,花叶类,102900005115908,菜心,花叶类
102900005115779,102900005115946,0.3026649326,0.1167965718,0.4925111129,False,0,False,0.06,0,False,102900005115779,云南生菜,花叶类,102900005115946,木耳菜,花叶类
102900005115779,102900005115960,0.4427912561,-0.1381048771,0.5241860045,False,-0,False,0.01,0,False,102900005115779,云南生菜,花叶类,102900005115960,大白菜,花叶类
102900005115779,102900005115984,0.6319656277,0.5225516072,0.5561023157,False,0.2556979715,True,1,1,False,102900005115779,云南生菜,花叶类,102900005115984,云南油麦菜,花叶类
102900005115779,102900005116226,0.2988083948,0.07089977062,0.5142048007,False,0,False,0.1,0,False,102900005115779,云南生菜,花叶类,102900005116226,青尖椒,辣椒类
102900005115779,102900005116233,0.371148248,0.3227251212,0.5081272332,False,0.08403063234,True,0.88,0.88,False,102900005115779,云南生菜,花叶类,102900005116233,红椒(1),辣椒类
102900005115779,102900005116257,0.4155725317,0.2910810236,0.4746732767,False,0.03005590471,True,0.69,0.69,False,102900005115779,云南生菜,花叶类,102900005116257,紫茄子(2),茄类
102900005115779,102900005116509,0.4466814953,0.06313963509,0.4410699434,False,-0,False,0.02,0,False,102900005115779,云南生菜,花叶类,102900005116509,青茄子(1),茄类
102900005115779,102900005116530,0.2093005113,-0.003186094574,0.4412219356,False,-0,False,0.09,0,False,102900005115779,云南生菜,花叶类,102900005116530,西峡香菇(1),食用菌
102900005115779,102900005116547,0.4795268031,-0.1020528601,0.4823534064,False,0,False,0,0,False,102900005115779,云南生菜,花叶类,102900005116547,金针菇(1),食用菌
102900005115779,102900005116714,0.0940268333,0.1878654899,0.473681852,False,0,False,0.28,0,False,102900005115779,云南生菜,花叶类,102900005116714,西兰花,花菜类
102900005115779,102900005116790,0.4310117226,-0.1528286542,0.4706528787,False,-0,False,0.01,0,False,102900005115779,云南生菜,花叶类,102900005116790,黄心菜(1),花叶类
102900005115779,102900005116837,-0.1766114158,-0.1526810432,0.4886995271,False,-0,False,0.23,0,False,102900005115779,云南生菜,花叶类,102900005116837,平菇,食用菌
102900005115779,102900005116899,-0.03156612879,0.2872746426,0.481821604,False,0.01159543555,True,0.49,0.49,False,102900005115779,云南生菜,花叶类,102900005116899,净藕(1),水生根茎类
102900005115779,102900005116912,0.4967404583,0.1207723968,0.2331768889,False,0,False,0.18,0,False,102900005115779,云南生菜,花叶类,102900005116912,姬菇(1),食用菌
102900005115779,102900005116943,0.4029925495,-0.109576747,0.4660977343,False,-0,False,0.05,0,False,102900005115779,云南生菜,花叶类,102900005116943,红杭椒,辣椒类
102900005115779,102900005117209,0.2402534343,-0.1358628281,0.4151345837,False,-0,False,0.06,0,False,102900005115779,云南生菜,花叶类,102900005117209,七彩椒(1),辣椒类
102900005115779,102900005118817,0.3323377643,0.346405881,0.484293974,False,0.1251767913,True,0.99,0.99,False,102900005115779,云南生菜,花叶类,102900005118817,菠菜,花叶类
102900005115779,102900005118824,0.5564027155,0.04279026703,0.5268867687,False,0,False,0.03,0,False,102900005115779,云南生菜,花叶类,102900005118824,高瓜(1),水生根茎类
102900005115779,102900005118831,0.4969679431,-0.1677594703,0.4822778379,False,-0,False,0.08,0,False,102900005115779,云南生菜,花叶类,102900005118831,娃娃菜,花叶类
102900005115779,102900005119944,0.4665662145,-0.02907300916,0.2115287576,False,-0,False,0.11,0,False,102900005115779,云南生菜,花叶类,102900005119944,海鲜菇(1),食用菌
102900005115779,102900005119975,0.579302949,0.1520192858,0.4026919002,False,0,False,0.15,0,False,102900005115779,云南生菜,花叶类,102900005119975,红薯尖,花叶类
102900005115779,102900005122654,-0.2717179719,0.3665440966,0.4388892884,False,0.04400493549,True,0.77,0.77,False,102900005115779,云南生菜,花叶类,102900005122654,枝江红菜苔,花叶类
102900005115779,102900005123880,0.2633846749,-0.1513584776,0.3175742845,False,-0,False,0.08,0,False,102900005115779,云南生菜,花叶类,102900005123880,灯笼椒(1),辣椒类
102900005115779,102900005125808,0.4775561166,-0.05363884133,0.3699918643,False,-0,False,0.07,0,False,102900005115779,云南生菜,花叶类,102900005125808,小米椒,辣椒类
102900005115779,102900005125815,0.5157341142,-0.1942657207,0.5309855989,False,-0,False,0.38,0,False,102900005115779,云南生菜,花叶类,102900005125815,杏鲍菇(1),食用菌
102900005115779,102900011000328,0.3254530484,0.2048336298,0.471218084,False,0,False,0.11,0,False,102900005115779,云南生菜,花叶类,102900011000328,螺丝椒,辣椒类
102900005115779,102900011001219,0.1997490382,-0.1572248263,0.3587446832,False,-0,False,0.1,0,False,102900005115779,云南生菜,花叶类,102900011001219,红灯笼椒(1),辣椒类
102900005115779,102900011001806,0.3669962654,-0.1008139486,0.2525497772,False,-0,False,0.12,0,False,102900005115779,云南生菜,花叶类,102900011001806,姬菇(包),食用菌
102900005115779,102900011008164,0.4896672775,0.2702519199,0.4182675683,False,0.03825371942,True,0.66,0.66,False,102900005115779,云南生菜,花叶类,102900011008164,奶白菜,花叶类
102900005115779,102900011008522,0.1603456978,0.08218055786,0.2224083596,False,0,False,0.21,0,False,102900005115779,云南生菜,花叶类,102900011008522,甜白菜,花叶类
102900005115779,102900011009246,0.167847693,-0.2097681547,0.2592777552,False,-0,False,0.18,0,False,102900005115779,云南生菜,花叶类,102900011009246,鲜木耳(1),食用菌
102900005115779,102900011009970,0.3571831798,-0.3266315905,0.5547283094,False,-0.0567745985,True,0.76,0.76,False,102900005115779,云南生菜,花叶类,102900011009970,青梗散花,花菜类
102900005115779,102900011012994,0.3330892384,0.1028626439,0.3676971188,False,0,False,0.03,0,False,102900005115779,云南生菜,花叶类,102900011012994,杏鲍菇(袋),食用菌
102900005115779,102900011013274,0.3694744195,0.01307389245,0.4553611208,False,0,False,0.11,0,False,102900005115779,云南生菜,花叶类,102900011013274,白玉菇(袋),食用菌
102900005115779,102900011016701,0.2770830091,0.2469773869,0.3969327469,False,0.02701086429,True,0.7,0.7,False,102900005115779,云南生菜,花叶类,102900011016701,芜湖青椒(1),辣椒类
102900005115779,102900011021842,0.0209748835,-0.30559614,0.5586749504,False,-0,False,0.15,0,False,102900005115779,云南生菜,花叶类,102900011021842,洪湖莲藕(粉藕),水生根茎类
102900005115779,102900011022764,0.2152766432,0.2040854297,0.476779584,False,0.0222224511,True,0.68,0.68,False,102900005115779,云南生菜,花叶类,102900011022764,长线茄,茄类
102900005115779,102900051000463,0.4390601023,-0.164134241,0.5196315718,False,-0,False,0.12,0,False,102900005115779,云南生菜,花叶类,102900051000463,圆茄子(2),茄类
102900005115779,102900051004294,0.4512475942,0.3147814213,0.4931398195,False,0.02630852393,True,0.65,0.65,False,102900005115779,云南生菜,花叶类,102900051004294,青线椒,辣椒类
102900005115779,102900051010455,0.4494838245,0.138803478,0.4644341961,False,0,False,0.31,0,False,102900005115779,云南生菜,花叶类,102900051010455,黄白菜(2),花叶类
102900005115786,102900005115793,0.5486651087,0.2028207693,0.3623455805,False,0.01201934841,True,0.5,0.5,False,102900005115786,竹叶菜,花叶类,102900005115793,小白菜,花叶类
102900005115786,102900005115823,0.3145213347,0.2762029907,0.5225228645,False,0.1185336344,True,0.94,0.94,False,102900005115786,竹叶菜,花叶类,102900005115823,上海青,花叶类
102900005115786,102900005115878,-0.5279537551,0.09074294229,0.4466062127,False,0,False,0.09,0,False,102900005115786,竹叶菜,花叶类,102900005115878,茼蒿,花叶类
102900005115786,102900005115908,0.3406428352,0.2441909929,0.4863125242,False,0.04606324464,True,0.76,0.76,False,102900005115786,竹叶菜,花叶类,102900005115908,菜心,花叶类
102900005115786,102900005115946,0.5055564624,0.2096461739,0.504762081,False,0.03344036786,True,0.56,0.56,False,102900005115786,竹叶菜,花叶类,102900005115946,木耳菜,花叶类
102900005115786,102900005115960,0.2868526357,0.2427787809,0.5530481482,False,0.06065104848,True,0.81,0.81,False,102900005115786,竹叶菜,花叶类,102900005115960,大白菜,花叶类
102900005115786,102900005115984,0.3837711924,0.2204783734,0.5324826387,False,0,False,0.12,0,False,102900005115786,竹叶菜,花叶类,102900005115984,云南油麦菜,花叶类
102900005115786,102900005116226,-0.04664661788,0.2213396548,0.5542456811,False,0.03342901002,True,0.69,0.69,False,102900005115786,竹叶菜,花叶类,102900005116226,青尖椒,辣椒类
102900005115786,102900005116233,0.1205095163,0.1556708176,0.4688664898,False,0,False,0.27,0,False,102900005115786,竹叶菜,花叶类,102900005116233,红椒(1),辣椒类
102900005115786,102900005116257,0.4220305375,0.2101151116,0.4673770132,False,0.02808203112,True,0.59,0.59,False,102900005115786,竹叶菜,花叶类,102900005116257,紫茄子(2),茄类
102900005115786,102900005116509,0.611259115,0.1834245242,0.4256923224,False,0.04269293245,True,0.76,0.76,False,102900005115786,竹叶菜,花叶类,102900005116509,青茄子(1),茄类
102900005115786,102900005116530,-0.1188183984,0.1061724991,0.4386201013,False,0,False,0.02,0,False,102900005115786,竹叶菜,花叶类,102900005116530,西峡香菇(1),食用菌
102900005115786,102900005116547,0.2897010273,0.09457441947,0.469164368,False,0,False,0.02,0,False,102900005115786,竹叶菜,花叶类,102900005116547,金针菇(1),食用菌
102900005115786,102900005116714,-0.005525698846,-0.06720237734,0.4500384829,False,-0,False,0.23,0,False,102900005115786,竹叶菜,花叶类,102900005116714,西兰花,花菜类
102900005115786,102900005116790,0.3173842224,0.1577821051,0.4681000584,False,0.001130726389,True,0.5,0.5,False,102900005115786,竹叶菜,花叶类,102900005116790,黄心菜(1),花叶类
102900005115786,102900005116837,-0.34805951,0.01300518928,0.4275624433,False,0,False,0.02,0,False,102900005115786,竹叶菜,花叶类,102900005116837,平菇,食用菌
102900005115786,102900005116899,-0.5475629281,0.06900200877,0.4605883616,False,0,False,0.09,0,False,102900005115786,竹叶菜,花叶类,102900005116899,净藕(1),水生根茎类
102900005115786,102900005116912,0.256388035,0.3337293753,0.3942210387,False,0.08621437672,True,0.89,0.89,False,102900005115786,竹叶菜,花叶类,102900005116912,姬菇(1),食用菌
102900005115786,102900005116943,0.08869503202,0.1547566146,0.4545607618,False,0,False,0.24,0,False,102900005115786,竹叶菜,花叶类,102900005116943,红杭椒,辣椒类
102900005115786,102900005117209,0.04581495827,0.05007244684,0.3800919676,False,0,False,0.08,0,False,102900005115786,竹叶菜,花叶类,102900005117209,七彩椒(1),辣椒类
102900005115786,102900005118817,0.07880503833,0.07050677426,0.4338750156,False,-0,False,0.06,0,False,102900005115786,竹叶菜,花叶类,102900005118817,菠菜,花叶类
102900005115786,102900005118824,0.6946812914,0.2314751519,0.5359410794,False,0,False,0.36,0,False,102900005115786,竹叶菜,花叶类,102900005118824,高瓜(1),水生根茎类
102900005115786,102900005118831,0.3117756996,0.1916106545,0.438935188,False,0,False,0.07,0,False,102900005115786,竹叶菜,花叶类,102900005118831,娃娃菜,花叶类
102900005115786,102900005119944,0.3844301882,0.2766212019,0.3756386281,False,0,False,0.19,0,False,102900005115786,竹叶菜,花叶类,102900005119944,海鲜菇(1),食用菌
102900005115786,102900005119975,0.8254225254,0.3307720539,0.4219387046,False,0.1653006113,True,0.99,0.99,False,102900005115786,竹叶菜,花叶类,102900005119975,红薯尖,花叶类
102900005115786,102900005122654,-0.5848738214,0.1338764285,0.4742950888,False,0,False,0.01,0,False,102900005115786,竹叶菜,花叶类,102900005122654,枝江红菜苔,花叶类
102900005115786,102900005123880,0.03875572197,0.1008319254,0.4379646936,False,0,False,0.28,0,False,102900005115786,竹叶菜,花叶类,102900005123880,灯笼椒(1),辣椒类
102900005115786,102900005125808,0.2432458924,0.1869193678,0.4244408168,False,0.000686718847,True,0.39,0.39,False,102900005115786,竹叶菜,花叶类,102900005125808,小米椒,辣椒类
102900005115786,102900005125815,0.3529335806,0.1175294998,0.494158051,False,0,False,0.04,0,False,102900005115786,竹叶菜,花叶类,102900005125815,杏鲍菇(1),食用菌
102900005115786,102900011000328,0.4300304901,0.1075881522,0.4382551614,False,0,False,0.12,0,False,102900005115786,竹叶菜,花叶类,102900011000328,螺丝椒,辣椒类
102900005115786,102900011001219,-0.0004875053098,-0.001014172669,0.3873594424,False,-0,False,0.08,0,False,102900005115786,竹叶菜,花叶类,102900011001219,红灯笼椒(1),辣椒类
102900005115786,102900011001806,0.1573184464,0.08321531775,0.4370154132,False,0,False,0.03,0,False,102900005115786,竹叶菜,花叶类,102900011001806,姬菇(包),食用菌
102900005115786,102900011008164,0.5058546715,0.08181283572,0.4207256264,False,0,False,0.27,0,False,102900005115786,竹叶菜,花叶类,102900011008164,奶白菜,花叶类
102900005115786,102900011008522,0.01019936704,0.1945530135,0.3462572793,False,0,False,0.44,0,False,102900005115786,竹叶菜,花叶类,102900011008522,甜白菜,花叶类
102900005115786,102900011009246,0.01117371079,-0.2102331767,0.3898397863,False,-0,False,0.02,0,False,102900005115786,竹叶菜,花叶类,102900011009246,鲜木耳(1),食用菌
102900005115786,102900011009970,0.2670923045,-0.01015282124,0.4885984725,False,-0,False,0,0,False,102900005115786,竹叶菜,花叶类,102900011009970,青梗散花,花菜类
102900005115786,102900011012994,0.1175072468,0.0008170218684,0.4717414265,False,-0,False,0.1,0,False,102900005115786,竹叶菜,花叶类,102900011012994,杏鲍菇(袋),食用菌
102900005115786,102900011013274,0.2849083728,0.1611877176,0.4535516922,False,0,False,0.33,0,False,102900005115786,竹叶菜,花叶类,102900011013274,白玉菇(袋),食用菌
102900005115786,102900011016701,0.08778695502,0.1499042605,0.4029836213,False,0.002737646933,True,0.5,0.5,False,102900005115786,竹叶菜,花叶类,102900011016701,芜湖青椒(1),辣椒类
102900005115786,102900011021842,-0.271050701,0.1349535494,0.5127115745,False,0,False,0.12,0,False,102900005115786,竹叶菜,花叶类,102900011021842,洪湖莲藕(粉藕),水生根茎类
102900005115786,102900011022764,0.1488807882,-0.1686379176,0.4816953249,False,-0,False,0,0,False,102900005115786,竹叶菜,花叶类,102900011022764,长线茄,茄类
102900005115786,102900051000463,0.2671726944,-0.01143486507,0.5041702541,False,-0,False,0.07,0,False,102900005115786,竹叶菜,花叶类,102900051000463,圆茄子(2),茄类
102900005115786,102900051004294,0.3366799091,0.2846686686,0.4495358719,False,0.0758825152,True,0.91,0.91,False,102900005115786,竹叶菜,花叶类,102900051004294,青线椒,辣椒类
102900005115786,102900051010455,0.4519400873,0.01591113156,0.4755209077,False,0,False,0.03,0,False,102900005115786,竹叶菜,花叶类,102900051010455,黄白菜(2),花叶类
102900005115793,102900005115823,0.1770376015,0.02071513234,0.3631157591,False,-0,False,0.04,0,False,102900005115793,小白菜,花叶类,102900005115823,上海青,花叶类
102900005115793,102900005115878,-0.3131515918,0.06517937163,0.3988478127,False,-0,False,0.03,0,False,102900005115793,小白菜,花叶类,102900005115878,茼蒿,花叶类
102900005115793,102900005115908,0.3804127385,0.1041909644,0.442740508,False,0,False,0.09,0,False,102900005115793,小白菜,花叶类,102900005115908,菜心,花叶类
102900005115793,102900005115946,0.436591135,0.1637592214,0.3562435245,False,0,False,0.29,0,False,102900005115793,小白菜,花叶类,102900005115946,木耳菜,花叶类
102900005115793,102900005115960,0.1490689622,0.2285609629,0.4181623106,False,0,False,0.34,0,False,102900005115793,小白菜,花叶类,102900005115960,大白菜,花叶类
102900005115793,102900005115984,0.2939278724,0.03707057999,0.2918518338,False,0,False,0.12,0,False,102900005115793,小白菜,花叶类,102900005115984,云南油麦菜,花叶类
102900005115793,102900005116226,-0.02310543207,0.08319277266,0.5090024995,False,0,False,0.07,0,False,102900005115793,小白菜,花叶类,102900005116226,青尖椒,辣椒类
102900005115793,102900005116233,0.06951487041,-0.008876828985,0.3441724419,False,0,False,0.01,0,False,102900005115793,小白菜,花叶类,102900005116233,红椒(1),辣椒类
102900005115793,102900005116257,0.1515106602,0.1154890165,0.2973565526,False,0,False,0.14,0,False,102900005115793,小白菜,花叶类,102900005116257,紫茄子(2),茄类
102900005115793,102900005116509,0.4166204619,0.05373121683,0.3532960013,False,0,False,0,0,False,102900005115793,小白菜,花叶类,102900005116509,青茄子(1),茄类
102900005115793,102900005116530,0.09874698886,0.11727785,0.4608233741,False,0,False,0.02,0,False,102900005115793,小白菜,花叶类,102900005116530,西峡香菇(1),食用菌
102900005115793,102900005116547,0.2004927473,0.2293237579,0.4873176907,False,0,False,0.26,0,False,102900005115793,小白菜,花叶类,102900005116547,金针菇(1),食用菌
102900005115793,102900005116714,-0.04910200047,-0.110178226,0.3628458173,False,-0,False,0.11,0,False,102900005115793,小白菜,花叶类,102900005116714,西兰花,花菜类
102900005115793,102900005116790,0.2540741355,0.1099803039,0.4668262174,False,0,False,0.04,0,False,102900005115793,小白菜,花叶类,102900005116790,黄心菜(1),花叶类
102900005115793,102900005116837,-0.4187210563,-0.1769723594,0.403321816,False,-0.06455941811,True,0.74,0.74,False,102900005115793,小白菜,花叶类,102900005116837,平菇,食用菌
102900005115793,102900005116899,-0.2014157947,0.09897213416,0.2962898387,False,0,False,0.38,0,False,102900005115793,小白菜,花叶类,102900005116899,净藕(1),水生根茎类
102900005115793,102900005116912,0.3894851963,0.4661280924,0.647885039,False,0.1638271569,True,1,1,False,102900005115793,小白菜,花叶类,102900005116912,姬菇(1),食用菌
102900005115793,102900005116943,0.04281219354,-0.0208881955,0.3761052965,False,-0,False,0.12,0,False,102900005115793,小白菜,花叶类,102900005116943,红杭椒,辣椒类
102900005115793,102900005117209,0.1279350906,0.1302876669,0.4104955272,False,0,False,0.45,0,False,102900005115793,小白菜,花叶类,102900005117209,七彩椒(1),辣椒类
102900005115793,102900005118817,0.03844364736,0.09944415696,0.3374569884,False,0,False,0.02,0,False,102900005115793,小白菜,花叶类,102900005118817,菠菜,花叶类
102900005115793,102900005118824,0.6060202918,0.2821757759,0.5500163761,False,0,False,0.31,0,False,102900005115793,小白菜,花叶类,102900005118824,高瓜(1),水生根茎类
102900005115793,102900005118831,0.2475880311,0.2800735824,0.3749849903,False,0.07052768011,True,0.81,0.81,False,102900005115793,小白菜,花叶类,102900005118831,娃娃菜,花叶类
102900005115793,102900005119944,0.4687935133,0.4096060318,0.5013368519,False,0.01257484158,True,0.62,0.62,False,102900005115793,小白菜,花叶类,102900005119944,海鲜菇(1),食用菌
102900005115793,102900005119975,0.6765333025,0.1076639155,0.2758962647,False,0,False,0.18,0,False,102900005115793,小白菜,花叶类,102900005119975,红薯尖,花叶类
102900005115793,102900005122654,-0.3853328158,0.0859718692,0.6952100939,False,0,False,0.02,0,False,102900005115793,小白菜,花叶类,102900005122654,枝江红菜苔,花叶类
102900005115793,102900005123880,0.1318568977,0.1447312917,0.433374507,False,0,False,0.27,0,False,102900005115793,小白菜,花叶类,102900005123880,灯笼椒(1),辣椒类
102900005115793,102900005125808,0.2256130438,0.07473439225,0.4631787087,False,-0,False,0.08,0,False,102900005115793,小白菜,花叶类,102900005125808,小米椒,辣椒类
102900005115793,102900005125815,0.3220936453,0.2172062019,0.3630969746,False,0,False,0.33,0,False,102900005115793,小白菜,花叶类,102900005125815,杏鲍菇(1),食用菌
