2021-02-23,0,14.325,0,0,18.058,14.648,5.814,0,22.173,34.168,0,4.104,12.581,3.509,0,6.546,13.952,0,3.569,18.409,0,1.004,0,0,0,1,0,0,4.042,0,1.542,4.358,4.527,0,1,0,0,0.844,10.504,1,7,61.144,23,2.204,0,2.974,2.124
2021-02-24,0,22.367,0,0,17.74,10.908,6.29,0,49.297,31.588,3.246,4.126,12.151,2.368,0,9.933,21.386,6.901,3.769,37.166,0,1.087,0.269,6.052,0,7,0,1.202,0,0,0.765,4.824,10.87,0.623,0,0.806,0,0.265,16.024,4,2,33.346,15,0,1.253,4.143,6.574
2021-02-25,0,8.961,0,0,17.439,7.589,5.375,0,16.114,27.714,3.049,5.94,25.743,3.595,0,8.578,26.306,7.097,8.921,37.611,0,1.501,0,7.645,1.678,11,0,1.496,0,0,0,5.201,22.129,0,0,0,0,1.345,13.579,2,4,59.275,31,0,1.115,5.312,5.184
2021-02-26,0,32.708,0,0,37.054,8.52,11.893,0,58.031,58.6,4.078,7.797,15.152,2.594,0,8.057,35.142,17.126,6.467,33.812,0,0.728,0,9.013,0,15,0,0,0,0,2.945,4.817,44.189,0,3,8.527,0,1.246,34.922,7,29,67.95,36,0,6.103,2.853,9.047
2021-02-27,0,19.814,0,0,20.261,10.082,0,0,75.052,50.507,2.872,7.307,15.378,4.224,3.98,17.044,42.927,0,9.518,31.688,0,0,0,0,0,6,0,0,0,0,2.794,4.923,25.639,0,2,5.204,0,0.879,31.777,1,6,78.375,13,0,1.541,2.335,0.234
2021-02-28,5.902,30.254,3.382,0,28.966,10.098,4.386,0,109.499,64.697,0.894,2.814,16.493,2.03,16.038,14.914,31.679,4.498,8.374,29.552,0,1.383,0,7.811,0,18,0,0,0,0,3.21,3.958,57.701,0,3,5.137,0,0.487,22.994,0,5,34.436,19,0,1.529,4.239,5.203
2021-03-01,3.059,56.205,2.53,0,13.096,11.507,5.978,0,63.74,32.73,0.885,3.06,18.348,3.132,17.563,8.397,14.699,6.452,8.192,24.048,1.119,1.055,0.352,9.229,0,7,0,0,0,0.595,2.137,1.836,47.495,0,0,3.659,0,1.031,13.88,0,3,37.047,5,0,3.522,3.007,4.147
2021-03-02,1.22,16.923,0,0,20.254,6.322,6.003,0,38.638,28.313,0.826,5.466,13.285,2.744,16.808,7.571,28.836,3.884,8.175,21.406,0.951,1.497,0,7.752,0,8,0,0,0,0,1.164,2.155,36.663,0,2,1.577,0,1.21,11.774,2,1,31.58,25,0,0.512,1.167,16.02
2021-03-03,0,36.257,5.358,0,9.517,7.324,3.854,0,37.175,26.066,0,4.3,10.367,4.511,10.535,5.928,12.581,4.691,8.692,7.757,0.59,0.418,0,4.959,0,10,0,0,0,0,4.64,5.102,43.467,0,2,3.39,0,1.18,9.429,1,4,22.575,13,0,1.37,1.349,6.807
2021-03-04,2.63,16.123,0,0,10.901,0,3.812,0,28.436,19.193,0.584,2.832,14.565,1.917,9.932,7.063,9.439,0.838,8.764,18.177,0.422,0.325,0,5.043,0,2,0,0,0,0,2.212,3.639,10.25,0.21,0,1.914,0,1.645,9.513,2,4,72.44,10,0,0.991,1.223,6.137
2021-03-05,1.17,12.779,0,0,6.605,5.335,6.22,0,66.469,27.812,1.844,4.462,20.454,2.532,16.959,6.534,19.505,1.907,5.017,18.138,0,0.892,0,5.688,0,8,0,0,0,0,3.981,4.86,23.397,0,1,0,0,0.215,22.45,6,12,63.547,17,0,0,2.375,6.354
2021-03-06,7.347,3.779,1.313,0,19.868,10.27,5.374,0,78.998,58.891,3.297,7.744,33.851,4.325,33.633,9.558,29.662,11.773,11.709,26.735,0,0.427,0,7.953,0,5,0,0,0,0,5.676,9.512,41.931,0.194,3,1.007,0,1.802,34.67,6,7,97.965,35,0,0,1.349,7.826
2021-03-07,0,0.686,1.113,0,13.647,10.989,5.025,0,74.65,42.801,2.781,1.75,22.096,3.784,24.545,12.526,34.448,7.01,12.41,26.889,0,1.823,0.141,10.415,0,8,0,0,0,0,7.54,2.417,15.099,0.414,2,0,0,0.53,50.138,4,8,84.667,10,0,0.868,2.353,9.381
2021-03-08,5.281,23.447,3.811,0,13.751,6.605,6.166,0,71.416,23.347,1.11,4.321,17.239,0.928,20.482,9.142,13.754,5.467,10.553,23.921,0,1.001,0,8.882,0,0,0,0,0,0,1.786,4.578,22.542,0,1,6.646,0,0.966,31.896,1,9,47.093,3,0,1.648,1.546,4.332
2021-03-09,0.325,22.308,1.351,0,8.362,11.139,4.757,0,43.386,15.135,2.621,5.294,16.002,4.836,17.194,6.78,12.398,2.24,6.59,32.608,0,0.162,0,4.299,0,10,0,0,0,0,4.333,3.167,17.411,0,0,6.377,0,0.78,21.675,0,5,34.903,10,0,0,1.171,4.111
2021-03-10,0,15.269,0.35,0,12.594,4.031,3.709,0,20.555,20.889,1.294,2.269,14.012,0.338,13.865,9.129,10.802,3.262,2.391,24.891,0,0.859,0,1.448,0,6,0,0,0,0,3.376,4.351,18.385,0,1,0,0,0.258,14.299,3,2,30.263,0,0,0,1.102,4.749
2021-03-11,0,26.574,2.214,0,14.632,4.549,3.919,0,31.467,20.822,1.719,4.167,12.295,2.181,0.332,4.173,11.851,10.352,4.767,26.204,0,0.854,0,2.925,0.597,5,0,0,0,0,1.687,3.489,14.532,0,1,0,0,0.665,18.898,3,3,27.87,5,0,1.894,1.528,7.018
2021-03-12,3.391,30.769,3.505,0,10.585,1.79,3.699,0,33.083,15.286,3.874,6.607,19.835,2.017,0.507,8.272,17.348,4.198,3.344,19.764,1.358,1.27,0,0,0,6,0,0,0,0,1.938,5.252,12.555,0,2,0,0,0.6,13.934,1,1,72.119,2,0,1.984,2.768,6.692
2021-03-13,2.153,19.754,3.176,0,10.75,1.572,3.517,0,17.931,29.603,4.517,9.418,22.085,3.497,18.924,9.599,18.476,10.42,10.87,31.086,0.746,3.283,0.183,4.242,0,12,0,2.246,0,0,2.338,0.531,11.972,0,1,7.676,0,1.195,24.541,8,2,66.488,16,0,0.852,2.89,3.785
2021-03-14,6.154,31.426,1.535,0,14.198,13.161,2.006,0,15.001,22.041,2.855,3.763,14.122,1.554,12.856,12.227,23.658,6.591,0,21.295,1.352,0.708,0,0,0,8,0,1.27,0,0,2.409,0,14.288,0,0,9.867,0,0.515,17.472,2,10,89.007,9,0,2.045,2.059,3.183
2021-03-15,2.204,14.264,2.145,0,7.108,1.856,0.281,0,13.357,12.192,0.401,1.98,12.079,1.579,5.546,5.333,16.439,5.068,5.652,17.597,0.156,0.678,0,5.674,0,6,0,1.34,0,0,1.314,0,11.053,0,2,0,0,0.615,12.164,3,1,66.587,5,0,0,0.643,4.286
2021-03-16,0.601,13.83,1.056,0,6.255,7.475,4.84,0,15.303,11.608,1.052,2.667,11.655,1.404,7.963,3.962,10.865,3.328,3.345,15.772,0,0.859,0,1.72,0,7,0,0.332,0,0,0.693,2.396,8.723,0,1,8.194,0,0.687,8.927,0,1,56.788,4,0,0.518,1.344,1.692
2021-03-17,7.977,14.2,1.419,1.244,10.47,3.711,4.83,0,11.914,13.372,2.346,5.34,17.232,2.081,11.204,7.444,20.628,5.888,3.567,14.53,0,0.576,0,2.241,0.963,3,0,0.644,0,0,3.305,1.344,13.589,0,2,0,0,0.758,8.698,3,2,50.584,4,0,0,3.015,2.907
2021-03-18,5.987,7.124,2.692,0,12.674,5.635,2.607,0,24.801,18.211,1.845,2.794,10.767,0.732,10.341,6.606,12.03,4.532,6.66,15.852,0,0.834,0,5.469,0,2,0,1.29,0,0,1.654,1.835,12.309,0,5,2.125,0,1.059,17.051,1,6,50.86,5,0,0.367,1.437,7.92
2021-03-19,9.668,22.86,0.958,0.551,13.329,4.198,5.34,0,13.77,20.025,2.215,2.771,14.775,1.093,20.484,6.053,14.57,5.085,3.947,23.292,0,0.87,0,3.195,0,10,0,1.915,0,0,4.218,3.106,10.277,0,3,5.569,0,0.722,28.332,1,5,41.273,16,0,0.367,0.885,2.995
2021-03-20,11.557,40.037,11.913,0,16.556,7.057,11.38,0,31.158,44.341,2.186,3.567,14.713,3.96,16.621,9.551,20.814,13.648,7.49,25.584,0,1.536,0,14.232,2.4,10,0,0.714,0,0,3.544,3.739,14.584,0,1,9.934,0,2.41,13.563,4,2,81.981,12,0,2.804,3.492,15.177
2021-03-21,7.952,22.475,0,7.783,15.838,8.931,3.497,0,46.462,32.805,4.64,5.199,14.586,2.545,14.685,9.517,16.303,3.997,8.677,29.423,0,2.179,0.192,1.188,2.282,12,0,1.703,0,0,1.542,3.267,10.503,0,1,9.599,0,0.293,35.11,3,11,83.79,10,0,0.818,3.131,4.448
2021-03-22,2.694,18.013,0,0,8.329,3.528,4.512,0,17.739,13.192,1.072,3.361,9.626,1.935,11.204,6.205,13.896,4.682,5.021,6.352,1.102,0.167,0,7.223,1.761,8,0,2.175,0,0,0,1.224,8.727,0,0,4.432,0,0.566,16.729,2,3,51.26,2,0,0,1.102,6.466
2021-03-23,3.955,25.102,0,0,15.836,3.479,0.414,0,33.292,19.465,1.824,3.624,16.342,2.135,10.554,4.498,14.774,2.291,2.71,10.069,0.301,1.09,0,0,1.28,9,0,1.491,0,0,0,1.834,11.333,0,1,5.586,0,1.853,13.86,1,1,44.415,2,0,0.835,1.645,4.235
2021-03-24,4.733,16.338,0,0.636,8.747,5.266,4.148,0,18.118,12.601,0.922,2.216,12.718,2.395,8.91,4.265,10.667,2.341,3.134,10.682,0,1.337,0,2.592,1.331,8,0,2.396,0,0,0,1.791,5.338,0,2,3.695,0,0.351,16.664,2,2,28.033,2,0,0,2.638,2.418
2021-03-25,8.131,24.35,0,3.169,8.646,2.193,2.807,0,2.663,6.385,0.834,3.243,9.45,4.069,9.37,4.951,10.587,3.461,2.669,11.403,1.403,1.439,0,4.264,1.424,2,0,3.982,0,0,0,2.545,9.27,0,1,0.852,0,1.317,14.587,2,4,30.723,3,0,1.102,2.289,1.792
2021-03-26,9.155,22.897,0,3.749,18.946,0,6.983,0,16.774,24.862,1.545,2.842,17.447,1.905,13.383,9.08,20.66,3.629,3.296,26.647,0.384,1.576,0,7.509,1.531,12,0,7.929,0,0,0.111,1.266,6.164,0,2,5.468,0,0.902,28.296,3,7,42.361,12,0,1.961,2.338,8.621
2021-03-27,15.81,36.411,0,0.565,14.566,0,10.515,0,21.053,15.838,3.582,4.224,22.372,1.624,15.061,11.672,26.456,8.512,5.89,23.569,0,1.644,0.161,11.054,0.622,12,0,5.287,0,0,2.226,1.529,8.324,0,1,11.958,0,0,25.349,2,3,48.114,19,0,2.115,4.519,12.03
2021-03-28,5.975,28.676,5.675,1.28,13.896,3.426,4.612,0,27.164,20.119,2.898,3.268,16.33,1.152,10.408,10.037,27.124,10.687,3.54,24.58,0,1.485,0,0,1.13,7,2.003,5.157,0,0,1.14,2.143,9.767,0.202,2,0,0,1.045,22.995,2,2,53.165,5,0,2.146,3.485,7.532
2021-03-29,10.385,8.599,1.702,1.731,14.469,0,3.347,0,9.874,23.126,2.255,2.252,12.771,2.927,10.886,4.03,25.371,0.904,1.347,8.999,0,0.682,0,8.068,0.501,9,1.877,6.369,0,0,0.447,3.535,4.758,0,1,4.565,0,0.652,35.063,4,3,44.902,6,0,0.441,2.858,1.929
2021-03-30,9.375,20.653,0,4.765,11.791,0,2.827,0,27.993,18.567,2.397,3.005,17.599,3.357,10.966,4.178,17.846,0,2.492,8.619,0,1.468,0.279,6.118,0.286,6,1.036,4.233,0,0,1.934,2.944,6.935,0.222,0,6.003,0,0.529,9.078,1,3,38.765,6,0,0.451,2.568,2.883
2021-03-31,0,18.454,5.363,2.704,17.293,1.232,5.553,0,43.147,16.792,1.203,1.277,14.665,1.523,9.11,5.101,14.42,7.65,2.96,6.494,0,0.41,0.225,0,1.009,9,0,5.552,0,0,1.693,3.295,5.312,0,0,0,0,1.623,14.32,2,3,43.48,12,0,2.646,1.655,5.715
2021-04-01,11.063,19.341,6.129,0,15.033,2.049,9.922,0,28.184,20.971,1.403,0.959,11.957,3.788,11.47,6.025,18.791,10.417,4.385,7.125,0,0.9,0,6.893,1.837,4,2.454,4.217,0,0,1.602,3.182,6.467,0,3,5.285,0,1.023,20.318,0,3,36.656,7,0,0,3.007,7.721
2021-04-02,12.386,26.238,12.595,0.193,16.258,0,6.815,0,27.173,16.69,0.751,1.732,16.734,0.571,16.922,8.716,19.319,10.175,3.996,14.721,0,2.073,0,9.186,2.453,10,2.271,4.443,0,0,3.127,3.507,6.404,0,3,8.077,0,0.279,50.211,3,1,51.559,19,0,1.092,2.081,7.189
2021-04-03,11.106,43.831,9.72,0,15.704,1.132,10.928,0,26.124,13.054,4.41,5.787,24.58,3.286,19.481,15.184,38.639,14.916,4.636,24.128,0,2.403,0,9.361,4.658,11,2.429,4.973,0,0,4.344,2.419,11.895,0,0,6.472,0,1.547,29.954,0,5,62.915,10,0,0,6.569,9.901
2021-04-04,20.182,27.255,6.688,0,15.751,3.779,8.661,0,40.739,12.432,2.756,4.215,15.766,1.867,14.863,14.685,34.189,6.906,4.512,20.461,0,2.078,0,0,1.489,11,3.808,4.671,0,0,2.027,3.134,7.608,0,0,8.645,0,0.537,37.267,1,4,66.277,12,0,2.906,3.283,6.071
2021-04-05,23.925,16.394,3.729,0,21.558,0,6.078,0,30.003,21.879,3.629,5.266,11.856,2.356,14.772,14.442,50.109,8.74,8.372,21.845,0,1.28,0,5.532,1.396,12,1.561,3.606,0,0,1.789,2.693,9.963,0,0,5.97,0,1.209,26.592,2,4,85.561,1,0,0,5.089,5.051
2021-04-06,6.71,3.153,1.678,0,2.641,0,4.749,0,18.8,2.579,2.075,0.677,2.407,0.439,4.222,2.05,6.156,3.339,1.003,3.457,0,0.388,0,1.289,0.165,2,0.693,1.231,0,0,1.14,0.138,3.196,0,0,1.488,0,0.565,6.974,0,0,26.808,0,0,0,0.791,1.103
2021-04-07,11.649,22.739,8.735,6.272,27.897,0,11.292,0,45.816,11.934,4.259,3.974,11.805,1.253,7.432,6.27,15.592,9.024,4.674,16.416,0,0.622,0,0,1.319,14,4.258,3.641,0,0,2.235,1.128,7.18,0,3,0,0,0.293,11.347,3,2,39.233,0,0,0,3.397,9.482
2021-04-08,8.36,8.498,4.041,0,12.109,0.843,1.074,0,40.053,12.892,1.824,2.238,19.405,0.914,8.431,0,14.066,6.175,3.247,7.355,0,1.309,0,8.642,2.227,4,0,1.673,0,0,2.321,2.933,12.151,0,1,9.381,0,0.88,8.228,0,2,28.051,0,0,0,1.702,6.406
2021-04-09,10.114,22.555,4.134,0,12.642,2.286,8.11,0,27.225,11.176,1.613,1.766,12.007,3.985,11.128,5.343,35.317,4.855,2.144,19.838,0,0.82,0,7.393,0.866,5,0,4.652,0,0,1.751,1.542,12.227,0,2,4.731,0,1.244,16.661,0,2,26.78,9,0,1.459,4.317,7.844
2021-04-10,8.901,20.448,4.141,0,37.796,0,3.167,0,45.255,21.417,2.236,4.732,15.385,3.295,17.048,12.171,28.438,5.618,6.514,17.415,0,0.616,0,9.415,1.338,11,0,4.656,0,0,2.051,1.554,13.351,0,3,0,0,0,21.748,0,4,58.05,4,0,0.824,3.804,19.113
2021-04-11,13.722,21.082,6.494,0,30.422,0,3.955,0,42.428,11.454,2.785,2.685,20.714,1.041,13.088,11.148,21.373,7.25,3.638,15.993,0,1.316,0,9.033,2.203,14,0,4.135,0,0,1.503,4.173,12.744,0,4,6.488,0,0.243,25.739,0,4,66.878,4,0,0,3.415,22.024
2021-04-12,8.511,16.767,3.626,0,17.727,0,4.128,0,43.651,15.888,2.663,2.378,7.518,0,4.951,6.728,16.374,5.63,3.579,3.056,0,0.394,0,5.136,1.122,4,0,4.876,0,0,1.617,1.379,10.447,0,2,4.315,0,0.693,15.653,4,5,15.82,0,0,0,3.437,4.565
2021-04-13,15.114,8.916,4.242,0,15.437,0,0,0,23.203,6.214,1.47,0.814,8.547,1.88,5.784,5.201,16.204,6.002,1.565,4.519,0,1.199,0,4.968,1.034,8,0,2.829,0,0,0.774,2.155,11.736,0,1,1.906,0,1.336,12.389,6,3,32.195,0,0,1.258,1.874,9.065
2021-04-14,9.114,15.964,3.762,0,14.95,0,4.069,1.607,49.102,5.778,3.452,2.096,12.971,1.153,6.654,8.394,17.995,1.633,2.917,11.253,0,1.156,0,9.599,0.944,9,0,3.267,0,0,1.28,2.105,6.767,0,0,7.527,0,1.311,12.125,3,1,28.417,7,0,0,2.884,9.247
2021-04-15,9.63,13.644,1.148,0,16.457,0,3.138,0,37.303,7.932,3.23,2.566,4.049,1.09,8.043,6.325,13.81,3.21,2.545,11.104,0,0.627,0,6.956,0.994,7,0,2.823,0,0,1.976,2.882,6.605,0,3,2.861,0,1.678,13.24,3,4,26.874,5,0,0.827,2.535,9.72
2021-04-16,10.302,13.741,5.138,0,10.334,0,3.655,1.223,37.531,8.697,2.706,3.398,6.894,2.139,8.185,11.468,13.521,5.888,1.665,10.531,0,0.531,0.197,3.473,1.487,2,0,0.726,0,0,1.749,3.885,14.516,0,0,3.494,0,0.292,26.711,2,6,29.198,7,0,0.326,4.902,9.844
2021-04-17,15.125,31.493,7.532,0,21.943,0,5.101,0,41.63,11.707,4.187,1.645,11.493,4.934,17.188,15.765,35.618,4.972,4.661,14.89,0.5,1.118,0,7.51,2.412,8,0,3.962,0,0,2.657,3.421,9.416,0,1,5.46,0,0.267,42.018,2,4,48.989,18,0,1.955,3.254,13.898
2021-04-18,15.83,29.202,4.449,0,9.617,0,7.237,0,31.577,20.762,4.255,4.226,9.226,1.648,11.905,13.259,23.343,7.209,1.303,11.093,1.739,0.955,0,3.599,1.144,17,0,4.149,0,0,0.979,3.384,19.012,0,1,7.739,0,1.017,24.972,4,4,79.583,10,0,4.375,3.053,12.559
2021-04-19,12.212,14.201,6.457,0,12.425,0,4.756,0,24.045,7.064,1.06,1.675,10.277,0.568,10.859,9.484,10.014,7.522,1.793,6.655,0.622,0.45,0,5.889,1.003,6,0,2.279,0,0,1.625,2.207,8.256,0,0,4.9,0,1.061,15.078,2,1,42.657,5,0,1.229,2.292,5.954
2021-04-20,17.811,17.238,15.219,0,7.408,0,7.491,0,20.9,10.218,1.734,1.361,5.229,3.184,10.962,6.227,16.655,4.411,2.757,10.332,0,1.142,0,3.284,0.835,4,0,5.67,0,0,1.38,2.576,10.362,0,0,10.407,0,0.225,13.683,2,2,42.696,1,0,1.93,4.387,11.488
2021-04-21,16.568,19.044,11.571,0,9.248,0,3.296,0,41.235,10.988,1.146,1.945,17.128,2.828,6.741,4.781,19.398,6.405,2.546,12.076,0,0.248,0,6.444,1.002,7,0,0,0,0,1.911,1.672,7.996,0,2,17.381,0,1.044,30.35,1,2,34.1,0,0,0,3.338,14.6
2021-04-22,22.427,16.037,10.233,0,9.348,0,2.164,0,20.507,10.601,1.863,1.151,3.98,2.561,5.295,8.475,12.096,5.301,1.993,10.311,0,0.308,0,5.027,1.329,7,0,4.344,0,0,1.614,2.425,13.046,0,1,12.077,0,0.852,22.519,4,2,25.972,0,0,4.149,0.951,9.182
2021-04-23,11.747,20.348,17.092,0,6.84,0,5.947,0,26.742,5.374,3.108,2.417,15.976,3.453,9.455,6.166,27.577,5.158,4.411,9.17,0,0.253,0.293,7.507,1.243,8,0,6.216,0,0,2.297,3.68,11.216,0,2,33.47,0,1.261,19.458,2,5,26.595,0,0,2.37,4.218,3.346
2021-04-24,35.954,21.953,30.026,0,8.815,0,10.793,0,35.113,10.358,3.211,7.1,20.487,4.556,18.148,15.728,72.387,4.271,4.231,15.544,0,1.301,0,15.505,1.634,13,0,6.404,0,0,2.659,4.983,29.035,0,5,12.281,0,1.403,34.922,3,10,54.921,0,0,0.821,3.274,8.145
