risk_weight,date,category_name,elasticity_used,forecast_wholesale_cost_yuan_per_kg,loss_rate,markup_rate,price_yuan_per_kg,replenishment_kg,expected_demand_kg,expected_sales_kg,expected_unsold_or_loss_kg,expected_profit_yuan,expected_goodwill_cost_yuan,expected_service_adjusted_profit_yuan,worst10pct_weekly_operating_profit_contribution_yuan,worst10pct_weekly_service_adjusted_profit_contribution_yuan,stockout_probability
0.25,2023-07-04,水生根茎类,-1.687549059686957,12.841594440759689,0.16044405867807918,0.6547429031370757,21.24953726581162,8.058737581153858,12.329632423473775,6.208458950397151,1.8502786307567076,25.357520590767777,4.020234418963779,21.337286171803996,-0.6722844266845205,-6.259705194757907,0.7816666666666666
0.25,2023-07-04,花叶类,-0.1807702186619803,3.424566160049791,0.10515846815059535,1.0038232047947069,6.862225137862477,124.9205053721113,144.15324673493419,102.54188456208496,22.378620810026334,278.2965623337615,14.615550863916539,263.681011469845,114.4946627393885,42.20854685799347,0.57
0.25,2023-07-04,花菜类,-0.8612302190777861,7.77033855231554,0.09393519558730581,0.8711898740413393,14.539778816965878,13.440969344650906,16.37405967980773,10.828792702904295,2.6121766417466112,53.258345219724966,3.5475607993301206,49.710784420394845,17.591265608905033,11.945614241709215,0.6233333333333333
0.25,2023-07-04,茄类,-0.2457577872302637,4.705138030223759,0.0626943690165927,0.7588755968848986,8.275752461335651,7.233401809175239,10.179030667865492,6.026464897515338,1.2069369116599002,15.482041013740142,1.511269446637754,13.970771567102387,5.51080533141142,3.3268321179400266,0.645
0.25,2023-07-04,辣椒类,-0.2457577872302637,3.4664755763204784,0.08801268510673867,1.3257718246205799,8.062231226141556,69.89429107394601,82.22077697993508,56.10279740042274,13.79149367352327,204.3183671826085,13.276539655353577,191.04182752725492,87.7150932779554,3.266702594416726,0.515
0.25,2023-07-04,食用菌,-0.24565066617339673,3.456824805076809,0.01728908722298333,0.7089958011596745,5.907699077220876,35.06240867859053,48.322535408396845,31.205415261782253,3.856993416808276,59.921201731917755,4.360553113209624,55.56064861870812,31.480689629973423,13.899616759189119,0.6316666666666667
0.25,2023-07-05,水生根茎类,-1.687549059686957,11.93076986696726,0.16044405867807918,0.6547429038125165,19.742356774384277,7.1412575876081235,11.185277217029192,5.441675433420949,1.6995821541871745,21.69424800273516,3.6771930398271553,18.017054962908006,0.45690609985892483,-6.445897372076251,0.76
0.25,2023-07-05,花叶类,-0.1807702186619803,3.493327578685403,0.10515846815059535,1.0038232055604375,7.000010866794066,127.3248026408571,161.86263718906412,103.84677040920087,23.47803223165623,285.46925276087427,22.889821814639628,262.5794309462347,84.87031945998008,-60.992617304779984,0.585
0.25,2023-07-05,花菜类,-0.8612302190777861,7.828627689103352,0.09393519558730581,0.8797090140253536,14.715542034656044,13.994048332078515,17.538449358011533,11.080256808015514,2.913791524063001,53.058836292286664,4.35545983543233,48.703376456854336,16.753914797486182,4.422687274951287,0.6216666666666667
0.25,2023-07-05,茄类,-0.2457577872302637,4.728463869364761,0.0626943690165927,0.8955227549764186,8.96291086046475,14.419719347840543,18.13366991852562,11.691294769117219,2.728424578723324,35.81196606521915,2.8309207298118393,32.981045335407316,13.06934101007235,7.201084154527995,0.5783333333333334
0.25,2023-07-05,辣椒类,-0.2457577872302637,3.3951994741829448,0.08801268510673867,1.325771825500781,7.896459279009759,70.6076229411603,93.39734268773323,56.149199874933196,14.458423066227105,196.37584613919236,18.4573619320382,177.91848420715417,74.93370799898845,-64.30020893334843,0.49666666666666665
0.25,2023-07-05,食用菌,-0.24565066617339673,3.212487583438327,0.01728908722298333,0.7089957999520999,5.490127787494372,48.697246598208494,68.44493165567077,42.6807848827951,6.016461715413392,74.76420843411708,6.448648409516101,68.31556002460097,29.82546332293251,-7.721552574120078,0.6116666666666667
0.25,2023-07-06,水生根茎类,-1.687549059686957,11.995364464130203,0.16044405867807918,0.6547429021564111,19.849244205798694,11.21438752557825,17.995127036349057,8.73172421451868,2.4826633110595697,34.72633055631543,5.7226117828818985,29.003718773433537,4.070198820671363,-5.584883498264703,0.785
0.25,2023-07-06,花叶类,-0.1807702186619803,3.351426724536623,0.10515846815059535,1.0038232038772634,6.715666636720858,138.03493731800683,158.83409832755515,112.17984918150765,25.855088136499177,289.60766052576764,15.43855575329621,274.16910477247137,104.97209682347244,18.866286647420143,0.565
0.25,2023-07-06,花菜类,-0.8612302190777861,8.044969220522304,0.09393519558730581,0.9194011022692704,15.441522789592865,19.387701945654566,23.504472655883696,15.465137589961154,3.922564355693412,81.99423911759976,5.674354852500959,76.3198842650988,32.25818886452125,18.240189750665518,0.5933333333333334
0.25,2023-07-06,茄类,-0.2457577872302637,4.520260447247952,0.0626943690165927,0.815547816731656,8.206748986059479,10.5666073255029,13.846027780629832,8.71896775656658,1.8476395689363212,23.638969857535972,1.9710600415919672,21.66790981594401,9.188678424442971,5.789706298287692,0.6083333333333333
0.25,2023-07-06,辣椒类,-0.2457577872302637,3.642100952388219,0.08801268510673867,1.3257718221280714,8.470695768410332,86.37931337024375,106.96633621401075,69.67549227759034,16.703821092653413,266.91102000227664,20.065617582968517,246.84540241930807,109.21852173151456,-29.887906959968632,0.5066666666666667
0.25,2023-07-06,食用菌,-0.24565066617339673,3.220945976375573,0.01728908722298333,0.7089958002629512,5.504583146499705,44.67810650770972,59.75445832122029,39.48068894218913,5.197417565520588,70.33764950914663,4.586850871784494,65.75079863736214,29.118896732713218,6.850020995956816,0.6116666666666667
0.25,2023-07-07,水生根茎类,-1.687549059686957,11.693620259228098,0.16044405867807918,0.6547429027354152,19.349935131240763,9.696181357054472,14.189620059552595,7.441641415199935,2.2545399418545378,26.14768456401656,3.722458054266772,22.42522650974979,1.9837901519341687,-2.7710275391524872,0.755
0.25,2023-07-07,花叶类,-0.1807702186619803,3.1584762338324963,0.10515846815059535,1.003823203688577,6.329027965652463,139.8463821031682,148.15608066978848,113.49769375100097,26.34868835216723,276.7050305377568,12.501431004256071,264.20359953350066,148.31708374138526,98.28170657415284,0.5616666666666666
0.25,2023-07-07,花菜类,-0.8612302190777861,7.867211715524458,0.09393519558730581,0.9194011016644886,15.100334833805414,21.702479937908237,24.96743498143187,17.30564393796879,4.396835999939448,91.02474039705078,5.421425039827931,85.60331535722284,41.50490823545365,33.3251143547475,0.6016666666666667
0.25,2023-07-07,茄类,-0.2457577872302637,4.66023791788192,0.0626943690165927,0.9224352693167435,8.959005736743428,21.19225781815807,26.619661683574453,17.51856489040121,3.6736929277568606,57.5766641441536,3.9695724641655534,53.607091679988045,21.43441569328971,17.396117325129943,0.595
0.25,2023-07-07,辣椒类,-0.2457577872302637,3.7207889739885567,0.08801268510673867,1.3257718220130164,8.653706151359307,79.45005519148486,87.53656259602586,64.051386848174,15.39866834331086,248.22223835326508,11.661964281940302,236.56027407132478,121.21653931483937,67.5610974034371,0.5133333333333333
0.25,2023-07-07,食用菌,-0.24565066617339673,4.00041071616386,0.01728908722298333,0.7089957991936698,6.836685108973377,40.13028362792952,50.03890567535332,35.36376298319308,4.766520644736445,76.77036312972736,4.266982611906988,72.50338051782036,30.01387341640391,15.504993952173269,0.6283333333333333
