level,source,target,seasonal_index_corr,active_jaccard,sales_corr_春季,sales_ci_lower_春季,sales_ci_upper_春季,sales_p_春季,sales_corr_夏季,sales_ci_lower_夏季,sales_ci_upper_夏季,sales_p_夏季,sales_corr_秋季,sales_ci_lower_秋季,sales_ci_upper_秋季,sales_p_秋季,sales_corr_冬季,sales_ci_lower_冬季,sales_ci_upper_冬季,sales_p_冬季,sales_corr_全年,sales_ci_lower_全年,sales_ci_upper_全年,sales_p_全年,share_corr_春季,share_ci_lower_春季,share_ci_upper_春季,share_p_春季,share_corr_夏季,share_ci_lower_夏季,share_ci_upper_夏季,share_p_夏季,share_corr_秋季,share_ci_lower_秋季,share_ci_upper_秋季,share_p_秋季,share_corr_冬季,share_ci_lower_冬季,share_ci_upper_冬季,share_p_冬季,share_corr_全年,share_ci_lower_全年,share_ci_upper_全年,share_p_全年,sales_q_春季,share_q_春季,sales_q_夏季,share_q_夏季,sales_q_秋季,share_q_秋季,sales_q_冬季,share_q_冬季,sales_q_全年,share_q_全年,strength_label
within_cluster_4,102900005115748,102900011009277,-0.03696420404,0.1213235294,0,,,1,0,,,1,-0.02188381354,-0.02188381354,-0.02188381354,0.7188740772,0.0584543525,0.0584543525,0.0584543525,0.3386353002,0.03102598016,-0.08813751402,0.162254256,0.3050102252,0,,,1,0,,,1,-0.03322650464,-0.03322650464,-0.03322650464,0.5846371429,-0.007942875423,-0.007942875423,-0.007942875423,0.8966366165,0.1020709296,-0.02097007118,0.2705723291,0.0007180644897,1,1,1,1,0.7945450327,0.6820766667,0.7111341304,0.8966366165,0.4293860242,0.001256612857,retained
within_cluster_4,102900005116837,102900005122654,0.7925711042,0.3840445269,-0.04479501696,-0.04479501696,-0.04479501696,0.4585810453,0,,,1,0.05582577699,0.05582577699,0.05582577699,0.3581595604,0.192542187,0.192542187,0.192542187,0.001478303274,0.04483010825,-0.03653881627,0.119442488,0.1382034596,-0.1890707399,-0.1890707399,-0.1890707399,0.001603162065,0,,,1,-0.06521049189,-0.06521049189,-0.06521049189,0.28297801,-0.5235625045,-0.5235625045,-0.5235625045,2.091271839e-20,0.160125244,0.03650909307,0.2930012524,9.983392398e-08,0.8696446107,0.005611067228,1,1,0.5391406944,0.5402307463,0.01046735019,4.391670863e-19,0.2638429683,2.329458226e-07,retained
within_cluster_4,102900005116837,102900011000571,0.3186441441,0.1693735499,0.1824296187,0.1824296187,0.1824296187,0.002345703006,-0.070626531,-0.070626531,-0.070626531,0.242213574,0.05323905965,0.05323905965,0.05323905965,0.3809001161,0.102023045,0.102023045,0.102023045,0.09432728902,0.09409054417,0.005210365112,0.1755962718,0.001827693359,0.2320368909,0.2320368909,0.2320368909,9.998711779e-05,-0.05538537933,-0.05538537933,-0.05538537933,0.3593214257,-0.05164838409,-0.05164838409,-0.05164838409,0.3953121848,0.04161852422,0.04161852422,0.04161852422,0.4958813213,0.096871546,-0.02364043022,0.2269341041,0.001329915266,0.01273950096,0.0005249323684,1,1,0.5391406944,0.6320469672,0.3301455116,0.5948703278,0.006396926758,0.002001419557,retained
within_cluster_4,102900005116837,102900011007044,0.7473173789,0.07939914163,0.1018157906,0.1018157906,0.1018157906,0.09137207458,-0.158832664,-0.158832664,-0.158832664,0.008204094597,0.04755661868,0.04755661868,0.04755661868,0.4338609921,0.02070137141,0.02070137141,0.02070137141,0.7348987538,-0.002426334565,-0.07897677082,0.07126568293,0.9360799964,-0.2559820541,-0.2559820541,-0.2559820541,1.667289486e-05,-0.02766847688,-0.02766847688,-0.02766847688,0.6471933268,-0.12752069,-0.12752069,-0.12752069,0.03521088386,-0.2672231994,-0.2672231994,-0.2672231994,8.516392181e-06,-0.08782147629,-0.1793363678,-0.01040632592,0.003633028178,0.2741162237,0.000116710264,0.05742866218,1,0.5694425521,0.1232380935,0.9078161076,2.980737263e-05,0.9686105857,0.005086239449,retained
within_cluster_4,102900005116837,102900011009277,0.8599325712,0.3855421687,0,,,1,0,,,1,0.05277174414,0.05277174414,0.05277174414,0.385100496,0.2073366271,0.2073366271,0.2073366271,0.0006071229534,0.1412853263,0.04292598311,0.2453511284,2.686169583e-06,0,,,1,0,,,1,0.06684148971,0.06684148971,0.06684148971,0.2710853991,0.3272158778,0.3272158778,0.3272158778,3.712242734e-08,0.3315158281,0.2018276624,0.4823971929,1.684396914e-29,1,1,1,1,0.5391406944,0.5402307463,0.01046735019,2.598569913e-07,5.640956125e-05,1.76861676e-28,retained
within_cluster_4,102900005122654,102900011000571,0.2041342195,0.2261072261,-0.04105891394,-0.04105891394,-0.04105891394,0.4969397775,0,,,1,0.07077339201,0.07077339201,0.07077339201,0.243830908,0.1923447422,0.1923447422,0.1923447422,0.001495335741,0.08100719466,-0.006437729072,0.1787807951,0.007319689895,-0.07380515516,-0.07380515516,-0.07380515516,0.221614559,0,,,1,0.2810577992,0.2810577992,0.2810577992,2.382059694e-06,-0.06613044332,-0.06613044332,-0.06613044332,0.2789068431,0.2051266262,0.06487961327,0.3351075304,7.229291502e-12,0.8696446107,0.3878254783,1,1,0.4654953699,2.501162679e-05,0.01046735019,0.3660652316,0.01707927642,3.036302431e-11,retained
within_cluster_4,102900005122654,102900011007044,0.6776595663,0.2352941176,0.1458527661,0.1458527661,0.1458527661,0.01530530393,0,,,1,-0.04437945154,-0.04437945154,-0.04437945154,0.4652286994,0.04972963222,0.04972963222,0.04972963222,0.4157287192,0.004428797322,-0.08340162387,0.08648041221,0.8836169082,0.2674078329,0.2674078329,0.2674078329,6.648213842e-06,0,,,1,-0.03350924652,-0.03350924652,-0.03350924652,0.5814431038,0.08292072428,0.08292072428,0.08292072428,0.1742905682,0.25893336,0.1634811446,0.353007389,3.108003784e-18,0.06428227652,6.980624535e-05,1,1,0.5746942757,0.6820766667,0.7936639184,0.2614358524,0.9686105857,2.175602649e-17,retained
within_cluster_4,102900005122654,102900011009277,0.7992064229,0.5190839695,0,,,1,0,,,1,0.1896969689,0.1896969689,0.1896969689,0.001640748284,0.1689900537,0.1689900537,0.1689900537,0.005370013306,0.1207976667,0.03374883448,0.200080602,6.138903951e-05,0,,,1,0,,,1,0.1806734621,0.1806734621,0.1806734621,0.002733546334,-0.4243468812,-0.4243468812,-0.4243468812,3.153367175e-13,0.5333631496,0.4300223503,0.6250462325,1.609019239e-81,1,1,1,1,0.00861392849,0.01435111825,0.02819256986,3.311035533e-12,0.0004297232766,3.378940402e-80,retained
within_cluster_4,102900011000571,102900011007044,0.3046872819,0.123015873,-0.07155196388,-0.07155196388,-0.07155196388,0.236082763,0.3156309998,0.3156309998,0.3156309998,8.441459518e-08,0.1366092224,0.1366092224,0.1366092224,0.02398365048,0.008397253175,0.008397253175,0.008397253175,0.8907595212,0.04185788494,-0.05614993449,0.1368339587,0.1663171624,-0.09992447923,-0.09992447923,-0.09992447923,0.09758321732,-0.03693266064,-0.03693266064,-0.03693266064,0.5412027101,0.1359116816,0.1359116816,0.1359116816,0.02471963231,0.1090971947,0.1090971947,0.1090971947,0.07350563756,0.08297343312,-0.02221874541,0.1788105211,0.006009577736,0.5508597803,0.2276941737,1.772706499e-06,1,0.07195095143,0.1038224557,0.9818112895,0.1220629471,0.2910550341,0.007887570779,retained
within_cluster_4,102900011000571,102900011009277,0.1442953991,0.1677631579,0,,,1,0,,,1,0.09256060538,0.09256060538,0.09256060538,0.1271065898,0.001393917224,0.001393917224,0.001393917224,0.9818112895,0.0309175512,-0.05979500456,0.1602968402,0.306704303,0,,,1,0,,,1,0.3149343369,0.3149343369,0.3149343369,1.063247053e-07,-0.0714424988,-0.0714424988,-0.0714424988,0.2420133659,0.1312757305,-0.0113935413,0.2520684658,1.312999086e-05,1,1,1,1,0.2965820429,2.232818812e-06,0.9818112895,0.3388187122,0.4293860242,2.75729808e-05,retained
within_cluster_4,102900011007044,102900011009277,0.757432005,0.2040816327,0,,,1,0,,,1,-0.09777875504,-0.09777875504,-0.09777875504,0.1069571016,0.041741978,0.041741978,0.041741978,0.4946028992,-0.004051246734,-0.09701031821,0.09305172555,0.8934766169,0,,,1,0,,,1,-0.04578829847,-0.04578829847,-0.04578829847,0.4511670666,-0.03353442314,-0.03353442314,-0.03353442314,0.583263076,0.2123378532,0.0806845705,0.3169423325,1.251998868e-12,1,1,1,1,0.2807623916,0.6320469672,0.8230927435,0.6446591893,0.9686105857,6.57299406e-12,retained
within_cluster_2,102900005115199,102900005115250,0.3533284703,0.2173913043,0.333162904,0.333162904,0.333162904,1.405774842e-08,0,,,1,-0.01006662698,-0.01006662698,-0.01006662698,0.8684961562,-0.1415520515,-0.1415520515,-0.1415520515,0.01997193532,0.1269886979,0.004173426363,0.2581289309,2.504113363e-05,-0.3679013806,-0.3679013806,-0.3679013806,2.847311212e-10,0,,,1,0.1053434068,0.1053434068,0.1053434068,0.0823149004,0.2616915073,0.2616915073,0.2616915073,1.323204836e-05,0.1719258004,0.04237504212,0.3225507987,1.032245563e-08,7.02887421e-08,1.067741705e-09,1,1,0.9652713671,0.205787251,0.2498728415,6.616024179e-05,9.39042511e-05,2.580613907e-08,retained
within_cluster_2,102900005115199,102900005115854,0.6616200575,0.2401574803,0.00287879553,0.00287879553,0.00287879553,0.9620277117,0,,,1,-0.07052757537,-0.07052757537,-0.07052757537,0.2454765651,0.06248850182,0.06248850182,0.06248850182,0.3062949993,-0.009764043308,-0.1085539365,0.08528246161,0.7468932818,0.07119367902,0.07119367902,0.07119367902,0.2384432513,0,,,1,-0.07374258937,-0.07374258937,-0.07374258937,0.2245602497,0.05781113053,0.05781113053,0.05781113053,0.3439862816,0.2814474349,0.1396818129,0.4241267068,2.196435981e-21,0.9906536687,0.2751268284,1,1,0.5743391584,0.3368403746,0.54577826,0.3685567302,0.7468932818,1.647326985e-20,retained
within_cluster_2,102900005115199,102900005115878,-0.1141451635,0.140651801,0.1422740024,0.1422740024,0.1422740024,0.01803256092,0,,,1,0.01646166922,0.01646166922,0.01646166922,0.7865742811,-0.002845280172,-0.002845280172,-0.002845280172,0.9628831149,0.07532021962,-0.002664389199,0.1713453594,0.01266330011,0.1723873026,0.1723873026,0.1723873026,0.0040730231,0,,,1,-0.04051532215,-0.04051532215,-0.04051532215,0.5050115931,-0.07221936115,-0.07221936115,-0.07221936115,0.2369183365,-0.07247635341,-0.1678954266,0.03344866917,0.01645270411,0.03864120196,0.005091278875,1,1,0.9652713671,0.5517968554,0.9628831149,0.2961479207,0.02713564309,0.01898388936,retained
within_cluster_2,102900005115199,102900005115885,0.6168351074,0.3757575758,0.4636972857,0.4636972857,0.4636972857,4.044450015e-16,0,,,1,0.05889210948,0.05889210948,0.05889210948,0.3323285901,-0.06066612662,-0.06066612662,-0.06066612662,0.3206435198,0.2344830275,0.09777926163,0.3492246123,3.835145947e-15,0.6836744556,0.6836744556,0.6836744556,2.300388746e-39,0,,,1,0.1476668865,0.1476668865,0.1476668865,0.01460353042,0.08374415011,0.08374415011,0.08374415011,0.1700373289,0.5001389115,0.3796259753,0.6086626926,2.287019831e-70,6.066675022e-15,3.450583119e-38,1,1,0.6231161064,0.04381059125,0.54577826,0.2318690849,5.75271892e-14,3.430529747e-69,weak
within_cluster_2,102900005115199,102900011010891,0.6108412449,0.1330935252,0.0007083240015,0.0007083240015,0.0007083240015,0.9906536687,0,,,1,-0.03444946877,-0.03444946877,-0.03444946877,0.5708805327,-0.05981811067,-0.05981811067,-0.05981811067,0.327466956,-0.01716772302,-0.09532533632,0.05546056873,0.5703837712,-0.211067915,-0.211067915,-0.211067915,0.0004148295711,0,,,1,-0.03956982348,-0.03956982348,-0.03956982348,0.5150103984,-0.06557934908,-0.06557934908,-0.06557934908,0.2829412634,0.07868490532,-0.03930660461,0.2299144993,0.009192501606,0.9906536687,0.0006913826185,1,1,0.8563207991,0.5517968554,0.54577826,0.3264706885,0.6111254691,0.01149062701,retained
within_cluster_2,102900005115250,102900005115854,0.5425197329,0.1730279898,0.02116701847,0.02116701847,0.02116701847,0.7262665089,0,,,1,-0.1293609548,-0.1293609548,-0.1293609548,0.0326328406,-0.0346142652,-0.0346142652,-0.0346142652,0.5711889561,0.0418982921,-0.04854834331,0.1306877617,0.165908126,-0.2414817025,-0.2414817025,-0.2414817025,5.040504068e-05,0,,,1,-0.07604063765,-0.07604063765,-0.07604063765,0.2104071315,0.2021907731,0.2021907731,0.2021907731,0.0008332776207,0.09698645328,-0.02770729223,0.2156980469,0.001312328867,0.9078331362,0.0001260126017,1,1,0.163164203,0.3368403746,0.7075942856,0.002499832862,0.248862189,0.001968493301,retained
within_cluster_2,102900005115250,102900005115878,0.03372688024,0.1787790698,0.2124311951,0.2124311951,0.2124311951,0.0003797058341,0,,,1,0.1070202043,0.1070202043,0.1070202043,0.0775262306,0.04378725417,0.04378725417,0.04378725417,0.4736804352,0.1003825583,-0.01615074051,0.1904398689,0.0008799178585,-0.2632507944,-0.2632507944,-0.2632507944,9.335257966e-06,0,,,1,-0.2463701397,-0.2463701397,-0.2463701397,3.861060576e-05,-0.2697606932,-0.2697606932,-0.2697606932,6.934901719e-06,-0.2491088062,-0.3429648315,-0.139942319,5.959703718e-17,0.001423896878,2.80057739e-05,1,1,0.2907233648,0.0002895795432,0.6931488468,5.201176289e-05,0.002639753576,2.979851859e-16,retained
within_cluster_2,102900005115250,102900005115885,0.6569013592,0.2024048096,0.3885666555,0.3885666555,0.3885666555,2.219393316e-11,0,,,1,0.07741058288,0.07741058288,0.07741058288,0.2022815954,-0.1049890342,-0.1049890342,-0.1049890342,0.08508693883,0.1302693782,0.02189498086,0.2256784695,1.530647745e-05,-0.4097458643,-0.4097458643,-0.4097458643,1.34065551e-12,0,,,1,0.02065312012,0.02065312012,0.02065312012,0.7340704057,0.1909985193,0.1909985193,0.1909985193,0.001616342463,0.01260076217,-0.1118181596,0.1318137297,0.677037294,1.664544987e-10,6.70327755e-12,1,1,0.5743391584,0.7340704057,0.2552608165,0.004040856158,7.653238723e-05,0.677037294,retained
within_cluster_2,102900005115250,102900011010891,0.7189371605,0.2293333333,0.1044216894,0.1044216894,0.1044216894,0.0833364111,0.001281284015,0.001281284015,0.001281284015,0.9830943382,0.004158956606,0.004158956606,0.004158956606,0.9454654451,-0.03089622322,-0.03089622322,-0.03089622322,0.6132483809,0.03062611535,-0.06058259003,0.1047346331,0.3112884481,0.03278385284,0.03278385284,0.03278385284,0.5875979257,0.1572366692,0.1572366692,0.1572366692,0.008879666376,0.2158124771,0.2158124771,0.2158124771,0.0003283206257,-0.1802026176,-0.1802026176,-0.1802026176,0.002961962738,0.1665109251,0.04241841881,0.28985335,2.983208983e-08,0.1562557708,0.5875979257,1,0.1331949956,0.9652713671,0.001641603128,0.7075942856,0.006278852902,0.3891105601,6.392590678e-08,retained
within_cluster_2,102900005115854,102900005115878,0.1237775306,0.120661157,0.01037151838,0.01037151838,0.01037151838,0.863809228,0,,,1,0.002647281091,0.002647281091,0.002647281091,0.9652713671,0.1177753908,0.1177753908,0.1177753908,0.05323605978,0.03810135497,-0.04902173849,0.1447445085,0.2077338923,-0.2187652054,-0.2187652054,-0.2187652054,0.0002498965639,0,,,1,-0.1520550248,-0.1520550248,-0.1520550248,0.01188713559,-0.2412975391,-0.2412975391,-0.2412975391,6.178736674e-05,-0.106707169,-0.2012557134,-0.01900852307,0.0004045555602,0.9906536687,0.0004685560573,1,1,0.9652713671,0.04381059125,0.2498728415,0.0002317026253,0.2832734895,0.000674259267,retained
within_cluster_2,102900005115854,102900005115885,0.6151680097,0.2067183463,0.06851468961,0.06851468961,0.06851468961,0.2566187677,0,,,1,0.06726905407,0.06726905407,0.06726905407,0.2680249406,0.08411861296,0.08411861296,0.08411861296,0.1681289065,0.09333221458,-0.0001588554363,0.188043784,0.001990412237,0.05012852168,0.05012852168,0.05012852168,0.4067991352,0,,,1,0.09280211973,0.09280211973,0.09280211973,0.1261133701,0.05184448708,0.05184448708,0.05184448708,0.3961538559,0.1894310998,0.06352879594,0.3238293341,2.640161244e-10,0.4276979462,0.4358562162,1,1,0.5743391584,0.236462569,0.4203222662,0.3961538559,0.004976030593,9.900604664e-10,retained
within_cluster_2,102900005115854,102900011010891,0.7108372014,0,-0.02899825755,-0.02899825755,-0.02899825755,0.6314622728,0,,,1,-0.2756791262,-0.2756791262,-0.2756791262,3.764471703e-06,-0.1117909194,-0.1117909194,-0.1117909194,0.06663275774,-0.068721487,-0.1397362473,0.003061472963,0.02295760116,-0.5104024052,-0.5104024052,-0.5104024052,1.032937548e-19,0,,,1,-0.06350854946,-0.06350854946,-0.06350854946,0.2957575242,-0.1779420836,-0.1779420836,-0.1779420836,0.003348721548,-0.174628951,-0.2160191695,-0.1356367778,5.999947258e-09,0.8610849174,7.74703161e-19,1,1,2.823353777e-05,0.4033057148,0.2498728415,0.006278852902,0.04304550217,1.799984177e-08,retained
within_cluster_2,102900005115878,102900005115885,0.4747341881,0.3941979522,0.1908360877,0.1908360877,0.1908360877,0.001445826028,0,,,1,0.3315563688,0.3315563688,0.3315563688,1.992731256e-08,0.1229977522,0.1229977522,0.1229977522,0.04345019615,0.2303050134,0.1449755478,0.3151822917,1.198261951e-14,0.2365128407,0.2365128407,0.2365128407,7.252301318e-05,0,,,1,-0.3022193575,-0.3022193575,-0.3022193575,3.578878046e-07,-0.1686231149,-0.1686231149,-0.1686231149,0.005472425414,0.1567641092,0.03502006947,0.2762484298,1.850211281e-07,0.004337478085,0.0001554064568,1,1,2.989096883e-07,5.368317069e-06,0.2498728415,0.009120709024,8.986964633e-14,3.469146151e-07,weak
within_cluster_2,102900005115878,102900011010891,-0.04863259338,0.1394957983,0.1773431603,0.1773431603,0.1773431603,0.003113105069,0,,,1,0.05328028666,0.05328028666,0.05328028666,0.3805309026,-0.04042705385,-0.04042705385,-0.04042705385,0.5083091543,0.0592152602,-0.03153252061,0.1429853375,0.05011741149,0.1970193915,0.1970193915,0.1970193915,0.0009997806428,0,,,1,-0.1000096302,-0.1000096302,-0.1000096302,0.09915074164,-0.4403287726,-0.4403287726,-0.4403287726,3.119748541e-14,-0.08318361505,-0.1803367185,0.04436227683,0.00588283104,0.007782762673,0.001499670964,1,1,0.6342181711,0.2124658749,0.6931488468,4.679622812e-13,0.08352901915,0.008022042328,retained
within_cluster_2,102900005115885,102900011010891,0.5914396002,0.1066350711,-0.03734772428,-0.03734772428,-0.03734772428,0.5366632479,0,,,1,-0.02533949431,-0.02533949431,-0.02533949431,0.676807858,-0.01552822601,-0.01552822601,-0.01552822601,0.7995061352,-0.02691467562,-0.1093197777,0.06669810335,0.373588499,-0.1814010059,-0.1814010059,-0.1814010059,0.00248534761,0,,,1,-0.05184317342,-0.05184317342,-0.05184317342,0.3935299197,-0.1494888522,-0.1494888522,-0.1494888522,0.01394070342,-0.01709920477,-0.1162273248,0.09152851024,0.5719233475,0.8049948719,0.003389110378,1,1,0.9229198064,0.4919123997,0.8566137163,0.02091105514,0.4310636526,0.6127750152,retained
