2020-07-10,0,0,0,0,7.069,13.582,19.284,7.828,12.777,0,0,0,11.507,2.378,16.759,28.278,0,2.933,2.605,15.789,15.025,10.17,12.457,27.932,2.783,0,6.45,1.465,1.841,1.052,0,2.575,14,1.858,0,17.277,0,0,3.835,11.479,21.339,0,0,0,0,0,0.835,0,0,0,13.334,0,0,34.412,0,0,0,0,0,0,0,0,3.877,11.604
2020-07-11,0,0,0,0,8.534,20.063,23.588,7.743,22.47,0,0,0,12.673,2.98,7.665,48.585,0,0,5.561,34.025,34.252,19.213,15.078,36.721,0,0,7.464,1.803,3.436,1.602,0,1.464,16,2.192,0,14.35,0,3.081,4.151,13.952,36.705,0,1.613,0,0,0,6.603,0,0,0,38.851,0,0,39.843,0,0,0,0,0,0,0,0,6.508,31.025
2020-07-12,0,0,0,0,8.131,30.038,33.063,6.829,13.802,0,0,0,19.449,5.174,17.036,66.768,0,3.524,6.251,41.141,23.87,15.752,13.172,40.69,0,0,9.317,1.78,2.571,1.771,0,1.904,15,2.108,0,13.096,0,1.185,5.121,19.148,6.255,0,1.275,0,0,0,2.376,0,0,0,30.467,0,0,30.925,0,0,0,0,0,0,0,2.773,6.22,32.834
2020-07-13,0,0,0,0,0,32.985,12.389,3.605,12.507,0,0,0,6.279,3.153,18.292,25.289,0,3.447,4.677,19.638,16.132,13.317,12.811,15.624,0,0,8.507,1.309,1.945,0.879,0,3.098,8,2.035,0,15.786,0,1.654,3.457,12.641,11.827,0,0.718,0,0,0,0,0,0,0,34.037,0,0,16.404,0,0,0,0,0,0,0,0,4.516,11.192
2020-07-14,0,0,0,0,0,25.063,11.935,4.631,10.514,0,0,0,9.826,4.07,13.62,32.024,0,2.608,2.663,13.059,15.705,12.269,13.652,27.221,0,0,7.684,1.144,1.52,0.406,0,1.323,15,1.141,0,36.337,0,2.095,2.997,10.63,21.389,0,1.385,0,0,0,0,0,0,0,16.505,0,0,30.354,0,0,0,0,0,0,0,0,3.549,6.773
2020-07-15,0,0,0,0,0,23.584,14.196,0,15.176,0,0,0,10.688,5.904,31.647,44.27,0,4.662,4.702,13.849,14.629,7.755,12.858,18.8,0,0,8.422,1.481,2.131,0.45,0,1.816,12,1.875,0,15.602,0,0.451,1.188,14.227,19.574,0,0.692,0,0,0,0,0,0,0,22.96,0,0,19.162,0,0,0,0,0,0,0,0,3.764,19.145
2020-07-16,0,0,0,0,0,25.015,18.904,6.637,13.959,0,0,0,11.277,7.31,22.319,44.285,0,2.467,4.206,7.693,10.003,15.428,15.697,23.379,0,0,8.467,0.987,1.224,0.661,0,2.887,14,1.897,0,15.77,0,0.672,2.589,10.676,19.027,0,1.934,0,4,0,0,0,0,0,15.691,0,0,16.071,0,0,0,0,0,0,0,0,5.059,17.476
2020-07-17,0,0,0,0,6.807,27.073,13.243,4.071,8.591,0,0,0,10.726,5.16,26.681,35.251,0,2.996,3.873,15.891,7.97,15.599,15.545,25.149,0,0,7.809,1.253,1.575,1.798,0,2.918,17,2.108,0,16.789,0,0.732,2.32,11.403,11.549,0,3.901,0,2,0,0,0,0,0,14.777,0,0,19.049,0,0,0,0,0,0,0,0,4.361,8.62
2020-07-18,0,0,0,0,7.208,40.398,8.314,10.548,22.741,0,0,0,20.326,7.522,15.537,51.307,0,2.706,6.696,18.058,23.755,22.662,19.481,35.15,0,0,8.575,1.58,2.202,2.237,0,1.843,15,1.953,0,43.243,0,4.04,3.644,14.208,26.28,0,2.848,0,6,0,0,0,0,0,15.412,0,0,25.938,0,0,0,0,0,0,0,0,8.258,17.709
2020-07-19,0,0,0,0,0,37.822,21.41,6.96,30.754,0,0,0,15.143,2.751,20.05,76.615,0,3.425,6.675,35.706,20.22,33.406,19.546,44.79,0,0,8.667,1.824,3.511,1.364,0,2.457,14,2.315,0,13.55,0,3.007,3.107,17.231,33.845,0,0.223,0,3,0,0,0,0,0,55.233,0,0,31.561,0,0,0,0,0,0,0,0,5.067,26.876
2020-07-20,0,0,0,0,0,30.473,13.142,5.751,13.892,0,0,0,10.991,3.512,21.031,12.579,0,4.111,2.526,14.362,6.505,13.335,14.32,16.811,0,0,7.122,1.481,1.147,1.379,0,2.426,8,1.653,0,46.066,0,0,2.612,11.828,21.283,0,0.924,0,5,0,0,0,0,0,29.727,0,0,30.62,0,0,0,0,0,0,0,0,3.532,9.833
2020-07-21,0,0,0,0,7.761,35.089,11.029,7.804,14.746,0,0,0,12.295,3.21,22.412,24.918,0,3.471,1.566,11.416,9.284,11.977,13.607,22.063,0,0,7.829,1.467,0.971,0.91,0,2.306,14,1.574,0,20.183,0,1.323,2.012,11.28,12.988,0,0.512,0,4,0,0,0,0,0,21.857,0,0,26.942,0,0,0,0,0,0,0,2.609,4.241,19.686
2020-07-22,0,0,0,0,3.895,30.681,21.383,7.93,14.116,0,0,0,9.399,5.232,24.174,15.854,0,3.016,2.829,17.583,16.543,15.095,18.855,27.233,0,0,7.395,1.474,1.339,0.46,0,2.521,15,1.774,0,38.136,0,0,3.675,18.596,34.669,0,2.593,0,4,0,0,0,0,0,20.365,0,0,26.442,0,0,0,0,0,0,0,1.134,3.222,26.618
2020-07-23,0,0,0,0,4.5,20.035,13.645,6.841,12.32,0,0,0,10.388,5.275,14.448,17.281,0,2.977,3.605,19.791,12.706,10.538,18.106,17.907,0,0,8.103,3.063,2.644,1.965,0,2.314,10,1.564,0,45.051,0,0.421,3.716,14.488,10.339,0,0.267,0,4,0,0,0,0,0,18.271,0,0,21.518,0,0,0,0,0,0,0,0,5.01,22.386
2020-07-24,0,0,0,0,0,21.268,17.563,5.39,13.722,0,0,0,10.802,1.82,0,20.215,0,2.796,2.983,20.743,3.656,12.286,10.405,18.533,0,0,8.286,1.817,1.228,0.495,0,2.228,11,2.175,0,29.818,0,0.491,3.316,12.518,7.431,0,0,0,5,0,0,0,0,0,28.481,0,0,19.751,0,0,0,0,0,0,0,1.226,3.848,16.246
2020-07-25,0,0,0,0,5.676,50.545,16.003,8.235,14.813,0,0,0,17.775,2.565,14.079,31.348,0,1.769,2.87,12.684,14.914,19.229,18.421,28.771,0,0,8.529,2.081,1.091,1.202,0,1.895,18,2.103,0,15.949,0,0.281,4.233,15.179,12.295,0,2.57,0,5,0,0,0,0,0,17.193,0,0,28.65,0,0,0,0,0,0,0,0,3.456,14.956
2020-07-26,0,0,0,0,7.278,54.457,8.375,8.055,21.854,0,0,0,21.692,2.207,12.538,23.951,0,3.815,2.748,24.757,26.711,23.106,18.969,35.36,0,0,7.672,1.581,2.121,0,0,2.746,23,2.242,0,20.887,0,1.586,2.802,15.397,13.76,0,2.714,0,5,0,0,0,0,0,15.103,0,0,28.759,0,0,0,0,0,0,0,2.57,5.779,31.428
2020-07-27,0,0,0,0,5.2,26.238,13.433,3.498,18.377,0,0,0,11.242,0,14.195,34.201,0,3.168,2.275,9.768,11.087,15.158,16.224,21.696,0,0,13.548,1.804,1.778,0.813,0,1.819,10,2.074,0,13.227,0,1.002,3.811,11.517,13.287,0,0.45,0,1,0,0,0,0,0,38.67,0,0,21.18,0,0,0,0,0,0,0,1.898,3.957,9.728
2020-07-28,0,0,0,0,6.964,18.663,9.855,8.516,10.28,0,0,0,11.58,1.605,14.305,31.664,0,3.707,2.435,17.651,9.582,12.207,14.589,17.191,0,0,11.93,1.451,1.239,0.879,0,2.029,10,1.607,0,11.775,0,0.514,2.047,6.874,8.986,0,0.623,0,5,0,0,0,0,0,6.442,0,0,17.746,0,0,0,0,0,0,0,0,4.376,23.794
2020-07-29,0,0,0,0,0,18.297,15.43,7.555,14.113,0,0,0,20.644,1.676,15.784,21.706,0,1.794,2.072,18.252,8.412,14.093,16.674,25.701,0,0,16.53,1.767,1.758,0.915,0,2.067,9,1.487,0,14.818,0,0.426,2.188,14.294,13.134,0,1.536,0,3,0,0,0,0,0,35.346,0,0,16.519,0,0,0,0,0,0,0,0,2.429,19.36
2020-07-30,0,0,0,0,0,28.595,13.677,7.021,11.695,0,0,0,11.667,0,19.804,14.35,2.263,3.142,0.97,18.286,13.815,11.704,15.161,15.361,0,0,10.008,1.23,1.608,0,0,0.637,11,1.524,0,32.574,0,0.688,1.802,11.155,23.952,0,0.228,0,4,0,0,0,0,0,34.776,0,0,22.837,0,0,0,0,0,0,0,0,2.955,16.584
2020-07-31,0,0,0,0,3.271,19.111,16.986,8.154,12.084,0,0,0,43.609,1.434,28.859,20,0,3.576,2.795,14.177,10.903,10.265,11.524,15.867,0,0,17.846,2.153,1.871,0.232,0,1.216,12,0.846,0,14.017,0,0.539,1.533,11.799,15.704,0,0.234,0,4,0,0,0,0,0,5.902,0,0,21.682,0,0,0,0,0,0,0,0,4.399,11.739
2020-08-01,0,0,0,0,11.704,29.587,15.156,4.619,34.027,0,0,0,37.297,3.146,20.029,15.867,1.533,3.512,3.106,15.69,16.976,16.685,13.6,29.784,0,0,19.736,1.601,1.16,0.601,0,1.696,10,1.129,0,14.399,0,1.695,3.178,12.782,12.079,0,1.747,0,3,0,0,0,0,0,10.603,0,0,24.578,0,0,0,0,0,0,0,0,4.178,14.51
2020-08-02,0,0,0,0,7.237,22.288,14.726,6.247,21.77,0,0,0,46.236,6.037,15.756,24.955,1.464,2.692,2.286,25.3,14.451,10.957,17.546,27.125,4.274,0,54.01,1.165,1.043,0.505,6.237,1.28,11,1.124,0,15.019,0,0.391,2.938,14.169,11.218,0,1.135,0,3,0,3.793,0,0,0,22.007,0,0,22.094,0,0,0,0,0,0,0,0.864,6.363,10.706
2020-08-03,0,0,0,0,8.029,13.315,17.678,4.5,12.754,0,0,0,8.511,1.616,13.576,36.056,1.972,3.233,1.601,16.565,21.005,14.529,13.178,22.77,0.614,0,12.736,1.759,0.941,0.525,5.856,1.917,12,1.475,0,44.662,0,1.304,3.535,9.634,8.646,0,1.185,0,2,0,3.244,0,0,0,9.351,0,0,21.656,0,0,0,0,0,0,0,0.902,2.381,16.081
2020-08-04,0,0,0,0,5.99,17.016,16.946,1.427,13.107,0,0,0,11.114,0.873,28.185,9.555,0,2.217,0,11.428,8.046,12.721,14.069,21.353,2.356,0,23.401,0.893,0.987,0.234,0,1.524,9,1.261,0,32.173,0,0,2.44,11.357,6.23,0,1.527,0,1,0,1.642,0,0,0,13.811,0,0,23.181,0,0,0,0,0,0,0,1.283,5.267,8.898
2020-08-05,0,0,0,0,9.663,20.015,25.766,7.616,8.62,0,0,0,38.751,3.743,26.624,11.962,2.203,0,1.999,17.772,13.563,18.094,15.041,16.227,4.849,0,18.915,1.344,1.209,0,1.263,1.552,9,2.104,0,28.113,0,0,3.178,13.257,18.929,0,0,0,0,0,1.414,0,0,0,15.59,0,0,27.404,0,0,0,0,0,0,0,0.985,4.141,13.72
2020-08-06,0,0,0,0,7.152,20.564,12.577,3.428,13.476,0,0,0,30.934,0.441,34.693,34.155,1.242,3.383,2.691,20.692,0,13.599,13.491,11.31,1.541,0,18.206,1.453,0.622,0.528,0,0.418,13,1.212,0,19.672,0,0.434,2.754,11.856,11.781,0,0.119,0,1,0,2.302,0,0,0,10.138,0,0,29.517,0,0,0,0,0,0,0,0.491,4.617,14.012
2020-08-07,0,0,0,0,4.928,20.897,7.352,4.274,14.446,0,0,0,12.474,0,26.791,10.67,0,2.456,2.698,34.299,5.518,17.867,7.366,19.416,2.908,0,21.13,0,2.012,0.629,6.356,2.103,7,1.635,0,30.177,0,0.241,1.855,12.902,9.788,0,1.765,0,3,7,3.565,0,0.662,0,13.547,0.407,0,20.856,0,5,4,0,0,0,0,1.52,4.115,26.299
2020-08-08,0,0,0,0,8.902,34.302,12.393,6.603,42.264,0,0,0,21.556,0,20.506,35.347,0,0,2.335,40.254,12.96,15.141,16.216,25.77,7.718,0,22.267,1.438,2.249,0,1.469,1.586,9,1.968,0,31.605,0,0.632,3.054,14.157,13.76,0,1.083,0,1,18,2.964,0,1.963,0,19.787,2.224,0,32.386,0,5,7,0,0,0,0,1.645,3.165,46.43
2020-08-09,0,0,0,0,10.24,20.969,10.904,7.63,35.806,0,0,0,16.772,0,18.101,12.808,0.111,3.728,2.821,25.63,9.197,30.26,11.976,36.037,19.086,0,22.408,1.367,2.227,0,4.833,2.312,14,3.498,0,14.111,0,1.366,3.274,10.972,18.588,0,0.707,0,1,1,3.338,0,0,0,19.023,0,0,18.839,0,5,0,0,0,0,0,1.18,4.286,32.815
2020-08-10,0,0,0,0,13.423,24.445,9.816,8.138,12.456,0,0,0,22.181,0,7.263,30.025,0,3.371,0,24.399,8.546,11.581,12.167,28.181,6.267,0,23.61,1.624,1.941,0.65,0,1.62,11,2.048,0,12.609,0,1.028,3.36,8.674,11.481,0,0.519,4.837,0,0,2.344,0,0,0,15.337,0,0,22.519,0,0,0,0,0,0,0,0.616,4.134,25.261
2020-08-11,0,0,0,0,9.7,18.624,10.483,5.811,38.566,0,0,0,17.788,3.076,13.072,11.094,2.636,2.369,0,19.899,5.76,11.182,14.982,27.357,0,0,16.016,0.765,1.299,0.334,0,1.043,13,2.118,0,12.668,0,0.514,2.418,10.97,11.882,0,2.234,1.735,0,0,1.727,0,0,0,16.955,0,0,28.922,0,0,0,0,0,0,0,1.664,5.165,35.505
2020-08-12,0,0,0,0,0,27.011,11.962,6.71,31.04,0,0,0,15.439,0,21.456,26.84,3.01,2.795,0,13.66,10.585,10.717,6.396,26.143,0.915,0,22.016,1.251,1.754,1.681,0,0.718,9,2.253,0,13.694,0,1.09,2.442,11.578,16.493,0,1.232,3.583,0,0,1.211,0,0,0,15.676,0,0,23.922,0,0,0,0,0,0,0,1.038,6.18,16.945
2020-08-13,0,0,0,0,8.675,17.69,22.219,5.559,14.345,0,0,0,25.285,2.257,8.939,23.087,0,2.005,1.747,13.735,9.378,10.53,11.838,23.005,5.752,0,16.416,1.452,1.126,0.261,0,1.135,9,1.947,0,11.77,0,0,2.941,9.883,14.251,0,1.547,0,0,0,0,0,0,0,10.124,0,0,24.463,0,0,0,0,0,0,0,1.773,4.16,14.674
2020-08-14,0,0,0,0,5.121,29.789,10.384,8.341,13.882,0,0,0,17.145,2.893,20.98,22.522,0,3.233,4.412,23.571,6.145,10.48,13.069,25.977,5.213,0,20.886,1.41,1.481,0.473,0,0.702,11,2.003,0,38.198,0,0.313,2.392,11.595,16.879,0,1.44,0,2,8,3.971,0,0,0,14.36,1.238,0,32.605,0,0,0,0,0,0,0,0.403,4.851,13.959
2020-08-15,0,0,0,0,10.02,42.174,9.13,8.964,11.651,0,0,0,16.804,0,17.962,34.728,0,4.061,3.352,24.802,8.932,14.662,14.029,9.16,5.828,0,22.39,2.339,2.154,0.801,0,1.403,11,1.567,0,12.293,0,1.717,4.173,10.046,11.655,0,0.832,0,2,5,4.105,0,0,0,18.409,0.372,0,70.22,0,0,0,0,0,0,0,1.849,5.353,42.068
2020-08-16,0,0,0,0,6.106,14.431,9.329,7.933,24.443,0,0,0,12.458,0,16.357,50.786,0,3.861,3.227,14.376,11.122,16.106,13.418,32.071,9.85,0,22.007,0.98,1.728,0.551,0,1.51,13,2.203,0,14.193,0,0,3.742,12.184,17.973,0,0.169,0,2,0,0,0,0,0,17.045,1.202,0,28.16,0,0,0,0,0,0,0,0.937,7.144,45.549
2020-08-17,0,0,0,0,9.419,47.839,9.75,7.582,11.204,0,0,0,11.655,0,17.592,13.454,0,3.572,3.938,20.339,6.391,8.489,12.346,24.231,3.634,0,13.327,1.273,1.219,0.275,0,1.516,5,3.817,0,51.062,0,0,3.803,10.784,13.371,0,0.816,0,2,0,0,0,0,0,14.99,0.709,0,27.518,0,0,0,0,0,0,0,1.073,5.382,12.452
2020-08-18,0,0,0,0,5.442,34.041,11.228,6.981,13.849,0,0,0,23.136,0,13.069,29.157,0,4.233,4.709,15.303,9.314,10.522,12.435,26.065,4.335,0,20.255,1.839,1.525,0.1,0,0.901,15,0,0,15.756,0,0.451,4.654,11.247,17.148,0,0.601,0,2,0,0,0,0,0,9.65,0.673,0,29.855,0,0,0,0,0,0,0,0.597,4.939,43.469
2020-08-19,0,0,0,0,8.291,37.437,11.394,4.514,12.727,0,0,0,11.293,0,18.442,20.554,0,4.817,2.756,13.664,7.141,13.837,12.596,39.409,2.908,0,15.9,1.558,1.31,1.23,0,0.852,10,1.301,0,12.616,0,0.376,3.061,11.94,13.295,0,0,0,2,0,0,0,0,0,19.024,0.894,0,24.652,0,0,2,0,0,0,0,1.198,4.925,44.973
2020-08-20,0,0,0,0,8.514,29.877,10.778,5.028,14.262,0,0,0,36.769,0,20.126,23.769,0,3.98,5.841,20.103,9.887,13.159,9.561,36.802,8.27,0,20.891,0.616,0.902,1.037,0,1.269,11,2.041,0,13.896,0,1.442,3.083,11.896,6.872,0,0.793,0,2,8,0,0,0,0,14.348,1.138,0,32.785,0,0,2,0,0,0,0,0.806,5.227,36.895
2020-08-21,0,0,0,0,8.336,15.854,9.422,7.6,33.883,0,0,0,16.873,0,19.949,34.656,0,4.275,3.577,10.844,11.592,12.851,12.738,26.791,5.503,0,22.791,1.572,1.018,0.258,0,1.227,10,1.974,0,12.239,0,1.591,4.25,11.865,14.639,0,1.173,0,3,0,0,0,0,0,17.844,0,0,23.271,0,0,2,0,0,0,0,0.58,6.667,14.917
2020-08-22,0,0,0,0,8.212,31.245,9.574,5.815,31.614,0,0,0,18.033,8.699,18.644,40.661,0,5.118,6.121,14.206,4.873,11.61,13.14,29.167,9.926,0,21.992,0.926,2.02,0.572,0,0,15,3.428,0,14.353,0,0,5.595,11.789,15.62,0,0.21,0,3,0,0,0,0,0,15.94,2.002,0,26.719,0,0,2,0,0,0,0,1.78,5.113,45.365
2020-08-23,0,0,0,0,6.385,31.328,17.869,8.081,40.567,0,0,0,11.961,0,18.872,28.008,0,4.917,6.052,20.956,7.824,14.952,12.98,40.565,13.319,0,25.755,1.627,1.746,0,0,1.127,9,1.741,0,12.208,0,1.215,4.663,10.926,15.187,0,1.142,0,3,0,0,0,0,0,19.979,0,0,30.991,0,0,2,0,0,0,0,1.175,4.949,43.975
2020-08-24,0,0,0,0,4.958,28.15,8.193,7.469,31.723,0,0,0,8.873,8.455,10.522,18.497,0,3.713,7.707,12.245,6.333,9.491,8.498,20.983,7.996,0,18.214,1.264,1.042,0.887,0,1.202,9,1.77,0,14.677,0,0.451,3.052,9.553,13.031,0,0.972,0,3,0,0,0,0,9.772,17.831,0,0,20.801,0,0,2,0,0,0,0,0.889,6.256,74.578
2020-08-25,0,0,0,0,8.962,27.859,18.358,6.823,17.641,0,0,0,8.986,0,13.515,7.228,0,4.099,8.023,11.879,5.015,12.489,14.581,24.418,5.777,0,16.698,1.319,1.551,0.515,0,1.904,11,2.092,0,12.466,0,0,3.724,11.007,10.201,0,0.982,0,3,0,0,0,0,0,10.729,0,0,23.343,0,0,2,0,0,0,0,1.46,7.533,187.729
2020-08-26,0,0,0,0,7.676,35.816,8.828,5.268,16.816,0,0,0,8.612,0,23.375,21.384,0,4.786,5.814,14.982,6.807,12.263,9.941,58.757,4.663,0,16.631,1.896,0.931,0.415,0,1.093,12,1.257,0,49.081,0,1.779,2.451,12.03,9.929,0,0.752,0,0,0,0,0,0,0,13.546,1.424,0,23.787,0,0,1,0,0,0,0,1.226,4.448,26.025
2020-08-27,0,0,0,0,7.073,33.578,9.935,6.147,25.568,0,0,0,7.082,0,10.323,15.723,0,3.626,4.16,6.84,10.778,9.396,14.031,72.452,6.478,0,14.24,0.976,1.823,0.665,0,1.845,6,1.641,0,11.583,0,1.228,3.342,11.414,11.819,0,0.912,0,6,0,0,0,0,9.783,36.842,0,0,20.054,2.216,0,3,0,0,0,0.426,1.186,5.188,12.892
2020-08-28,0,0,0,0,4.834,31.005,0,6.174,21.288,0,0,0,8.548,0,15.101,20.281,0,1.247,4.087,10.944,9.813,11.118,11.185,16.904,8.134,0,14.733,2.009,1.561,0.229,0,4.225,13,1.748,0,12.69,0,0,3.623,9.441,6.655,0,0.612,0,4,4,0,0,0,0,10.627,1.158,0,23.026,0.451,0,2,0,0,0,3.84,1.588,4.487,42.261
2020-08-29,0,0,0,0,8.93,52.538,6.366,8.217,37.526,0,0,0,11.393,0,18.496,33.73,0,3.597,7.456,15.544,13.471,12.337,14.88,32.329,8.158,0,65.118,2.567,1.572,0.644,0,0,11,1.564,0,12.865,0,0.389,2.061,10.145,12.898,0,1.212,0,3,5,0,0,0,0,13.546,0.938,0,24.474,0,0,1,0,0,0,1.66,0.696,1.14,44.266
2020-08-30,0,0,0,0,7.743,43.843,16.759,7.141,31.011,0,0,0,0,0,14.237,34.727,0,6.492,6.517,8.16,8.122,13.612,14.039,42.367,9.047,0,26.934,1.209,2.33,0.243,0,1.511,14,1.814,0,13.771,0,1.053,4.032,11.598,9.999,0,0.821,0,3,16,0,0,0,0,44.427,0.923,0,38.412,0,0,3,0,0,0,5.359,1.56,5.992,29.681
2020-08-31,0,0,0,0,4.515,52.387,15.772,7.436,20.376,0,0,0,8.198,2.908,16.408,12.899,0,1.663,10.108,7.447,4.223,11.158,12.997,27.289,1.73,0,50.933,1.401,1.228,0,0,1.176,9,3.241,0,7.361,0,0.639,5.965,11.58,11.325,0,0.983,0,1,0,0,0,0,0,20.79,0,0,27.433,0,0,1,0,0,0,4.273,0.84,2.566,45.102
2020-09-01,0,0,0,0,6.254,31.896,16.117,6.37,15.103,0,0,0,11.905,0,5.762,21.151,0,4.328,5.936,10.577,12.557,9.87,13.2,29.952,0,0,45.554,1.77,1.261,1.338,0,1.11,8,1.269,0,12.714,0,1.065,3.948,11.173,4.467,0,2.115,0,1,0,0,0,0,0,17.116,0,0,25.906,0,0,1,0,0,0,3.195,0.994,1.925,39.267
2020-09-02,0,0,0,0,5.843,24.402,10.469,5.371,25.209,0,0,0,9.732,3.544,13.82,9.075,0,2.092,5.848,5.462,5.892,9.589,10.02,21.057,7.064,0,16.304,1.692,1.002,0.544,0,1.427,7,1.891,0,10.427,0,0.89,2.946,7.431,5.167,0,0.361,0,1,9,0,0,0,0,17.995,1.388,0,17.659,0,0,2,0,0,0,2.519,0.21,2.87,29.868
2020-09-03,0,0,0,0,5.328,23.558,9.198,5.152,11.881,0,0,0,13.361,0,18.316,6.56,0,2.707,6.492,4.673,6.63,9.921,9.62,18.804,9.683,0,14.702,1.025,1.028,0,0,1.294,7,1.251,0,29.485,0,0.476,2.823,7.946,5.427,0,0.721,0,0,12,0,0,0,0,25.311,0.4,0,20.089,0,0,2,0,0,0,2.869,0,5.769,28.63
2020-09-04,0,0,0,0,5.809,23.118,6.806,3.112,21.985,0,0,0,7.585,0,18.218,7.372,0,0.751,3.113,6.134,9.061,11.174,12.858,21.798,5.286,0,13.171,1.058,0.576,0.408,0,3.464,9,2.609,0,13.013,0,0.288,3.443,11.002,6.595,0,0.742,0,3,0,0,0,0,6.489,27.785,0.729,0,24.814,0,0,2,0,0,0,5.038,0,5.104,20.738
2020-09-05,0,0,0,0,10.926,27.428,4.966,7.105,35.959,0,0,0,15.366,3.885,13.801,15.87,0,3.532,5.438,11.052,14.311,14.957,12.857,29.959,8.497,0,40.809,1.834,2.09,1.239,0,1.745,16,2.554,3.697,12.764,0,0,3.358,8.689,3.728,0,0,0,3,5,0,0,0,8.352,26.808,1.703,0,27.869,0,0,3,0,0,0,6.428,0,5.667,41.832
