level,source,target,seasonal_index_corr,active_jaccard,sales_corr_春季,sales_ci_lower_春季,sales_ci_upper_春季,sales_p_春季,sales_corr_夏季,sales_ci_lower_夏季,sales_ci_upper_夏季,sales_p_夏季,sales_corr_秋季,sales_ci_lower_秋季,sales_ci_upper_秋季,sales_p_秋季,sales_corr_冬季,sales_ci_lower_冬季,sales_ci_upper_冬季,sales_p_冬季,sales_corr_全年,sales_ci_lower_全年,sales_ci_upper_全年,sales_p_全年,share_corr_春季,share_ci_lower_春季,share_ci_upper_春季,share_p_春季,share_corr_夏季,share_ci_lower_夏季,share_ci_upper_夏季,share_p_夏季,share_corr_秋季,share_ci_lower_秋季,share_ci_upper_秋季,share_p_秋季,share_corr_冬季,share_ci_lower_冬季,share_ci_upper_冬季,share_p_冬季,share_corr_全年,share_ci_lower_全年,share_ci_upper_全年,share_p_全年,sales_q_春季,share_q_春季,sales_q_夏季,share_q_夏季,sales_q_秋季,share_q_秋季,sales_q_冬季,share_q_冬季,sales_q_全年,share_q_全年,strength_label
all_sku,102900005115168,102900005115885,-0.2430085645,0.03804347826,0.02404828766,,,0.7120538947,0,,,1,-0.01313922897,,,0.8484528532,0.007957257086,,,0.8964505104,-0.01199162006,,,0.7185028488,-0.2207864387,,,0.0006021860457,0,,,1,0.1492606489,,,0.03020340515,-0.2613047829,,,1.768520801e-05,-0.1289148348,,,0.0001090088273,0.9280532168,0.001530904247,1,1,0.9836003174,0.04938366973,1,6.843258993e-05,0.8051705076,0.0001719575867,retained
all_sku,102900005115168,102900005115908,-0.4499876867,0.1680960549,-0.1664525114,,,0.005656452927,-0.0464798502,,,0.53097033,0.002320855517,,,0.9730746046,-0.1370650833,,,0.02429696195,-0.09395425896,,,0.00388021563,0.3625579263,0.2060267364,0.5173820367,5.752023001e-10,0.122448861,,,0.09774305945,0.1549459778,,,0.02438795314,0.2567664845,,,2.496672058e-05,0.189302302,,,5.634377485e-09,0.04489531142,3.275728353e-09,0.9846420647,0.1678449811,1,0.04073414543,0.08069633491,9.478890527e-05,0.01228024287,1.191910284e-08,retained
all_sku,102900005115168,102900005115946,0.05932887588,0.0488997555,-0.08896656419,,,0.1411443664,0.172403745,,,0.01927280464,-0.09258668484,,,0.1772104602,-0.10822086,,,0.07586203655,-0.03343492038,,,0.3050543846,0.0492898931,,,0.4155577419,-0.1895995779,,,0.009944541661,-0.08881542337,,,0.1987937968,-0.04108324748,,,0.5070968968,-0.09637517416,,,0.003211850711,0.3897904694,0.5329290125,0.1494383621,0.02186280915,0.3623288922,0.2698776393,0.1960741868,0.6520177347,0.4402216459,0.004438033607,retained
all_sku,102900005115168,102900005115960,0.2065329801,0.1186440678,0.1629477445,,,0.006769070846,0.05758053959,,,0.4375234138,-0.007884130648,,,0.9087136953,-0.05444495358,,,0.3728581355,0.04162919942,,,0.2015244958,0.333072308,0.1054267974,0.5489158081,1.50783027e-08,0.2165444196,,,0.003152664449,0.2010147304,,,0.00336185423,-0.3080473053,-0.4595387384,-0.1730139589,3.462432857e-07,0.04564938109,,,0.1635533866,0.05091957771,7.432239178e-08,0.8847013061,0.007620829171,1,0.006467078367,0.6086493937,1.654091147e-06,0.3181467374,0.1874494755,retained
all_sku,102900005115168,102900005115984,-0.3381772617,0.130952381,0.01882639591,,,0.7559481562,0.02757402413,,,0.7102249662,0.06463593641,,,0.3467106506,-0.0636083233,,,0.2976912581,-0.01229616448,,,0.7060934965,0.09642047246,,,0.1106253385,-0.01240562929,,,0.8672616319,0.1307492011,,,0.05794585821,-0.02781677757,,,0.6533952554,0.002868229496,,,0.9302796969,0.9501193783,0.1697265467,1,1,0.5738659044,0.0902773185,0.519157073,0.7959183292,0.7983562215,0.938660595,retained
all_sku,102900005115168,102900005116219,-0.06275581318,0.1,-0.05331776829,,,0.3784399267,-0.1496679218,,,0.04258114611,-0.1751313809,,,0.01026374471,-0.1932853412,,,0.001415777023,-0.1213065288,,,0.000188481746,-0.1087310951,,,0.07182448846,0.04898427634,,,0.509046272,-0.04962933476,,,0.4733325754,0.1240860392,,,0.04437525252,0.00697796945,,,0.8314367311,0.7053765882,0.116036106,0.2386161412,0.7186535604,0.04337884555,0.5683373865,0.008085570759,0.08376452161,0.0009004246445,0.8504193049,retained
all_sku,102900005115168,102900005116226,-0.4021525533,0.1749502982,-0.1571066635,,,0.01382265504,0.01526506911,,,0.8370515502,0.02833472882,,,0.6802247656,-0.06526825458,,,0.2852359875,-0.06791732208,,,0.04019490422,0.3017002535,0.1355842864,0.4872230755,1.503469888e-06,0.03449410882,,,0.6420384636,0.1236955976,,,0.07297278727,0.364074891,0.2054774329,0.5373680111,1.155234652e-09,0.2677534022,,,2.729074076e-16,0.08574299246,5.806504394e-06,1,0.8787165937,0.8766784827,0.1107779662,0.5048601851,7.232773473e-09,0.0870385896,8.348730405e-16,retained
all_sku,102900005115168,102900005116233,-0.2465683654,0.1384615385,0.02733856847,,,0.6517169879,0.009543523263,,,0.8976936597,-0.06630394291,,,0.3343820847,-0.06678207376,,,0.2741868574,-0.02099326725,,,0.5196509509,0.07450596724,,,0.2180886986,0.1078560827,,,0.1450293329,-0.01652066358,,,0.8114411773,0.02249109296,,,0.716565452,0.07148867559,,,0.02899960447,0.8951969932,0.3100612245,1,0.2382878037,0.5608271902,0.8871287491,0.4883045094,0.8563105816,0.6486788341,0.03653950164,retained
all_sku,102900005115168,102900005116257,0.1734609346,0.1172413793,-0.00662278461,,,0.9129428161,-0.1326519699,,,0.07264451238,-0.001862711122,,,0.9783883152,-0.09126547207,,,0.1347030547,-0.05806654293,,,0.07470619423,-0.2341938307,,,8.831533754e-05,-0.05808529229,,,0.433510056,-0.1069785287,,,0.1213406683,-0.4028869788,-0.5384490977,-0.2596105357,1.100821888e-11,-0.1052773849,,,0.00128036516,1,0.0002618290007,0.3261722427,0.6296514934,1,0.1742401019,0.2920014605,8.702968339e-11,0.1458336808,0.001850334167,retained
all_sku,102900005115168,102900005116509,-0.2164712403,0.1129476584,0.1318775165,,,0.02877625388,0.01834144408,,,0.8048147762,-0.009160387216,,,0.8940171356,-0.08352018905,,,0.1711864197,0.02516593527,,,0.4401733925,-0.03628995792,,,0.5490014466,0.1406732769,,,0.05682384416,0.1478920895,,,0.03176803123,-0.03924393518,,,0.5263142643,0.01042080891,,,0.7505713889,0.1422788149,0.6655644537,1,0.1055428419,1,0.05185777406,0.3478949821,0.6713141605,0.5762269866,0.773990752,retained
all_sku,102900005115168,102900005116530,0.0005958126023,0.1248246844,-0.004446467776,,,0.9414871646,0.05578626057,,,0.4519604241,0.08246848334,,,0.2295993149,0.02586145345,,,0.6722615099,0.02587093404,,,0.4274681563,0.2112340728,,,0.0004205451066,0.1354253084,,,0.06681257818,0.05333183793,,,0.4409224891,0.4005222516,0.1585583776,0.5963143012,1.487841057e-11,0.1342476628,,,3.893013812e-05,1,0.001092550174,0.904518946,0.121046693,0.4350302808,0.5348373875,0.8981306851,1.149228954e-10,0.5628842607,6.391136682e-05,retained
all_sku,102900005115168,102900005116547,-0.573803387,0.1113989637,0.1064734219,,,0.07796239317,-0.05971814264,,,0.4206725905,0.1223593034,,,0.07406746442,0.1028025242,,,0.09182468704,0.0768687566,,,0.01823201487,0.3189614294,0.09728005894,0.5156120469,6.402733846e-08,0.1601467072,,,0.02988833046,0.2279229886,,,0.000852650725,-0.3301694577,-0.46927951,-0.2045030882,4.170276194e-08,0.02098697081,,,0.522004115,0.2690637778,2.933616235e-07,0.8601175887,0.05983602205,0.1878144078,0.001796179584,0.2238434934,2.195111438e-07,0.04571609698,0.5550423501,retained
all_sku,102900005115168,102900005116714,-0.4762320468,0.1103896104,-0.07930219581,,,0.1898058064,-0.04738367334,,,0.5230037021,0.04122615705,,,0.5486331637,0.04708799088,,,0.4409604055,-0.01197927999,,,0.7133291404,-0.2310983436,,,0.0001100218322,-0.1421808288,,,0.05419385527,-0.05316590119,,,0.442347452,0.2832830899,,,3.038893958e-06,-0.03812781131,,,0.2446357639,0.4724055627,0.0003196023253,0.9776937637,0.1014436511,0.7664895759,0.5359209514,0.6851245017,1.309062013e-05,0.8025567392,0.2729306586,retained
all_sku,102900005115168,102900005116790,-0.4531039257,0.1177944862,-0.0775586217,,,0.2413610098,0.1279496109,,,0.08347197058,0.009330393684,,,0.8920620617,-0.04000237596,,,0.5127777717,-0.01833558609,,,0.5831860448,0.2850169362,,,1.131682391e-05,0.1578700358,,,0.03233054771,0.1973628946,,,0.003999567303,-0.264487779,,,1.383334057e-05,0.05403324104,,,0.1076028146,0.5523085082,3.834406219e-05,0.3550200268,0.06434193897,1,0.007628313796,0.7569060676,5.4575371e-05,0.7006693861,0.1261938768,retained
all_sku,102900005115168,102900005116837,0.2214789541,0.2300884956,0.03349607833,,,0.5801985675,0.3387667115,-0.5296533021,1,2.553937495e-06,0.05977215823,,,0.384274008,0.06975406783,,,0.2533499396,0.09417180028,,,0.003798170991,0.1532789505,,,0.01091762766,0.4504272348,-0.04114430051,0.8377715085,1.403715028e-10,0.1708400945,,,0.01294963843,0.5045340506,0.2854792069,0.642931237,2.167058662e-18,0.3286439005,0.1835126351,0.4817806177,6.168160544e-25,0.8587961175,0.02151509028,0.0002059495196,8.085398562e-10,0.6163583272,0.02274082846,0.4618024215,2.951885313e-17,0.01205844522,2.709152867e-24,retained
all_sku,102900005115168,102900005116899,-0.2532679023,0.1105032823,-0.04448180068,,,0.4625520956,0.01621383805,,,0.827077932,0.1210710638,,,0.07718630598,0.004223283801,,,0.944930733,0.005629285422,,,0.8629360604,-0.3298646136,-0.494470262,-0.1067469804,2.108301949e-08,-0.2310162383,,,0.001604479025,-0.05319567829,,,0.4420915521,0.3738012901,0.2091517389,0.5226364392,3.81011028e-10,-0.04945334478,,,0.1311829496,0.7822555226,1.024177525e-07,1,0.004125803206,0.1942666578,0.5359209514,1,2.518420434e-09,0.9117814978,0.1518167775,retained
all_sku,102900005115168,102900005116912,-0.4127838319,0.02846975089,0.05925009566,,,0.4243295571,-0.1771836244,,,0.01612271422,0,,,1,0.01606307782,,,0.8305305098,-0.03132858859,,,0.4150467441,0.06003364365,,,0.4182178921,-0.004954053365,,,0.9467866978,-0.0737920593,,,0.4022346841,-0.4593436592,-0.6389032292,-0.2966508139,1.268600502e-10,-0.177718021,,,3.332649562e-06,0.7485945025,0.5353189019,0.1315926796,1,1,0.4923528374,1,9.166661692e-10,0.5530298983,5.90388534e-06,retained
all_sku,102900005115168,102900005116943,-0.5123108122,0.1659836066,0.0140568529,,,0.8164943617,0.102464763,,,0.1663359632,0.07821671491,,,0.2545961327,-0.02734982465,,,0.6545847111,0.01691862979,,,0.603837117,0.2579230565,,,1.483042553e-05,0.209684612,,,0.004280093304,0.1812013982,,,0.008331219889,0.04270893503,,,0.490421784,0.1645548894,,,4.324472117e-07,0.9803767917,4.885316644e-05,0.5190917985,0.01010382682,0.4708860583,0.01511767714,0.8829269843,0.6345894201,0.7143988427,8.132589354e-07,retained
all_sku,102900005115168,102900005117209,-0.1770050071,0.06273062731,0.1563267048,,,0.009416246155,0.1128081632,,,0.1273471175,0.07858746108,,,0.252344467,-0.1130222641,,,0.06367117919,0.0428279682,,,0.1888351505,0.1191031613,,,0.04848021397,0.01501262489,,,0.8397097363,0.2181184051,,,0.001432581776,-0.2323994447,,,0.0001428766908,-0.04116998808,,,0.2089760043,0.06568564792,0.08265081539,0.4464900675,1,0.4675794536,0.002944021265,0.1722967748,0.0004675964426,0.3044153997,0.2362847025,retained
all_sku,102900005115168,102900005118817,0.1675473065,0.119487909,0.1078074739,,,0.07428618469,0.04028896073,,,0.5871282436,-0.049254468,,,0.4735309206,0.03416750176,,,0.5761700283,0.038738313,,,0.2346537241,-0.08159764348,,,0.1772627186,0.1408314296,,,0.05654308666,0.03351558667,,,0.6283248183,0.3375804322,0.1549358004,0.5010587993,1.974420255e-08,0.1293382439,,,7.432476211e-05,0.2613174257,0.2585829528,1,0.1052547209,0.700909204,0.720126682,0.8156524798,1.093525065e-07,0.3583802331,0.0001183560193,retained
all_sku,102900005115168,102900005118824,-0.07754371462,0.09071729958,-0.05316491179,,,0.3798103693,0.01177061154,,,0.8739984053,-0.1391919017,,,0.04193253145,0.1071160922,,,0.0789196179,-0.02472313882,,,0.4482626616,0.137637201,,,0.02243426546,0.2517568485,,,0.0005659675604,-0.07755238291,,,0.2620702258,-0.06533151569,,,0.2911598821,0.01160806746,,,0.7232597573,0.7057121701,0.04130363394,1,0.00155873033,0.123486372,0.3424067241,0.2019060275,0.412203878,0.5809337374,0.7485070178,retained
all_sku,102900005115168,102900005118831,0.4124660251,0.09793814433,0.04121109903,,,0.4961340952,0.03777674911,,,0.610669207,-0.01561642771,,,0.8203269356,-0.09721347042,,,0.1109928816,-0.02766751027,,,0.3960716808,0.1242407275,,,0.03950397197,0.1415727648,,,0.0552422677,0.08849394174,,,0.2004304895,-0.5055417075,-0.6554507498,-0.3364522534,1.809642517e-18,-0.0476059,,,0.1462240297,0.7988868498,0.06925218044,1,0.1032144687,0.9677979976,0.2717336025,0.2562602865,2.481795452e-17,0.5334728659,0.1686428168,retained
all_sku,102900005115168,102900005119944,-0.3025419625,0.09677419355,0.1681793179,,,0.02248770842,0.08500054902,,,0.2512892367,0.030165862,,,0.6676567905,-0.06708956964,,,0.3708731784,0.05107084519,,,0.1615095239,0.5220261234,0.2239034083,0.8008612019,2.976570594e-14,0.2395018152,,,0.001058830708,-0.04472682777,,,0.5263149829,-0.4593436592,-0.6405609858,-0.3019452784,1.268600502e-10,0.03007695333,,,0.4114170824,0.1205723941,2.521330385e-13,0.6596342464,0.002783054377,0.8655923406,0.6208607405,0.6068833829,9.166661692e-10,0.2708845259,0.4454440592,retained
all_sku,102900005115168,102900005119968,-0.3639327621,0,-0.3246751211,-0.5128102323,-0.147550909,1.012265962e-07,0.1086322459,,,0.1421409044,-0.04918831442,,,0.4741259463,-0.1442058055,,,0.01774217786,-0.1021771571,,,0.001861131819,-0.03503900856,,,0.5760582961,-0.137854444,,,0.06202389204,-0.02815084151,,,0.6843267162,-0.07170422903,,,0.2465375463,-0.1044751608,,,0.001552911723,9.276037177e-06,0.6933334477,0.4756660733,0.1139837433,0.7012750607,0.7750576741,0.06178910826,0.3586000673,0.006605707303,0.002228962265,retained
all_sku,102900005115168,102900005119975,-0.09896291309,0.08481262327,-0.0854871099,,,0.1574278926,-0.2230330297,,,0.002340950738,0.01200980807,,,0.861342353,0.09212957187,,,0.1310349962,-0.05736499182,,,0.07829000787,0.2428179876,,,4.713295463e-05,-0.08501213631,,,0.2512243891,-0.1099441825,,,0.1113003452,-0.07759801734,,,0.2097234417,-0.02339585285,,,0.4753711827,0.4198077135,0.0001450687581,0.03965845957,0.3884218525,0.9905289437,0.1618914112,0.2857798466,0.3176577449,0.1519082347,0.5106559602,retained
all_sku,102900005115168,102900005122654,-0.01022113904,0.1211401425,0.03085620277,,,0.66849448,0,,,1,-0.0176295573,,,0.7976360889,-0.08794169308,,,0.1495511488,-0.07471097155,,,0.02818795567,-0.1101298302,,,0.1253602007,0,,,1,0.03359398757,,,0.6275209654,0.1302171346,,,0.03479783331,0.1154275696,,,0.0007313510579,0.9057021987,0.1884609728,1,1,0.9540382504,0.719614486,0.3166965505,0.06791135717,0.06554431214,0.001084918126,retained
all_sku,102900005115168,102900005123880,-0.3836984636,0.03153153153,0.1440935428,,,0.0174101374,0.2714183199,,,0.000193917193,0.0141615817,,,0.8368197649,-0.1751868309,,,0.003881658396,0.02325637812,,,0.4763566532,-0.009571866108,,,0.8751346347,0.03319317429,,,0.6546519522,0.2088783479,,,0.002289767768,-0.2093688309,,,0.0006327592144,-0.07541450491,,,0.0214473023,0.1017357594,0.956244674,0.006981018948,0.8917421187,0.9768550353,0.004547552426,0.01836953833,0.001822346537,0.6066550935,0.02746998821,retained
all_sku,102900005115168,102900005125808,-0.4981377852,0.1346938776,0.06551590809,,,0.3051072638,-0.1581900094,,,0.03197738666,0.05732828707,,,0.4040470412,-0.1631539489,,,0.007220942555,-0.02738844251,,,0.4079566588,0.5276005479,0.3007618919,0.6856054718,4.20982541e-19,0.1051041246,,,0.1556304659,0.1271920721,,,0.06516957183,-0.09069322638,,,0.1424262204,0.1402466742,,,2.293836547e-05,0.6213093372,5.271433557e-18,0.2008299424,0.2536386575,0.6363740899,0.09998343319,0.03020211658,0.2293380674,0.5457469304,3.818641188e-05,retained
all_sku,102900005115168,102900005125815,-0.3940584471,0.1102564103,0.2712885952,,,5.013969955e-06,-0.0760482252,,,0.3048797961,0.09327712883,,,0.1739879796,-0.006216753586,,,0.9190116837,0.09055547192,,,0.005388604981,0.4188671218,0.1129838402,0.645788117,4.148564108e-13,0.135648793,,,0.06635976433,0.1765565852,,,0.01018112959,-0.3092862017,-0.4471594044,-0.1788217106,3.089204287e-07,0.05926769715,,,0.0703735791,0.000229730987,3.086164296e-12,0.7239548516,0.1204151979,0.3582837251,0.01826081606,1,1.489912881e-06,0.0163605838,0.08475097698,retained
all_sku,102900005115168,102900011000328,0.280726508,0.1378340366,0.06567618521,,,0.2777765914,-0.0283158953,,,0.7027918527,0.08649028625,,,0.2075985744,-0.08095541755,,,0.1847604078,0.008151605763,,,0.8025918871,0.1680200081,,,0.005214239318,0.1406558091,,,0.05685492378,0.03512978686,,,0.6118636788,0.2164300899,,,0.0004074976182,0.2019845994,,,4.796100923e-10,0.5938468804,0.01111195187,1,0.1055428419,0.4083109522,0.7036606825,0.3677858228,0.001209889835,0.8671765418,1.083961823e-09,retained
all_sku,102900005115168,102900011000571,0.1559023301,0.04566210046,0.05839170261,,,0.4310840797,-0.06086829187,,,0.4117645351,0,,,1,-0.03097828198,,,0.6203971144,-0.02352938444,,,0.5042052163,0.0638267101,,,0.3893671934,-0.06733393007,,,0.3637891107,0,,,1,-0.1299464024,,,0.03966771384,-0.05542964599,,,0.1176826768,0.753089692,0.5045139196,0.8505300234,0.5420538412,1,1,0.8607849845,0.07601721588,0.634109617,0.1373759563,retained
all_sku,102900005115168,102900011001219,-0.2910638692,0.05138339921,0.1167005357,,,0.05322951118,0.0994830501,,,0.179080043,-0.03743532932,,,0.5860182012,-0.05058999384,,,0.4076976835,0.01381826672,,,0.6717168137,0.03752355077,,,0.5354937815,-0.05477005994,,,0.4602539389,0.1990484319,,,0.003692785704,-0.2304541217,,,0.0001629788283,-0.05904964149,,,0.07141499856,0.2121684305,0.6526937506,0.5348523951,0.6622926059,0.8032826073,0.007076669182,0.6487123362,0.0005248647249,0.7713944275,0.08585130417,retained
all_sku,102900005115168,102900011001691,-0.1431711498,0.03468208092,0.09699855427,,,0.1084940295,-0.04735226197,,,0.5232795491,0,,,1,0,,,1,0.007794176815,,,0.8110806689,0.1963354728,,,0.001064358448,-0.1409060086,,,0.05641108962,0,,,1,0,,,1,-0.02685913869,,,0.4125230467,0.3313999448,0.002585236904,0.9776937637,0.1051060598,1,1,1,1,0.8753418782,0.446401751,retained
all_sku,102900005115168,102900011001806,-0.4842238907,0.06586826347,-0.02648806955,,,0.721154898,-0.06950148227,,,0.348515087,-0.1492681039,,,0.02903139572,-0.01189233141,,,0.8588832897,-0.06816965333,,,0.05274541775,0.04715282593,,,0.5250326735,0.08169350633,,,0.2702718952,0.1944014363,,,0.004594655328,-0.3571095981,-0.4889676228,-0.2030999037,5.114098038e-08,-0.08880888899,,,0.0120267695,0.9345396421,0.6438356872,0.780673795,0.4149795436,0.09349407951,0.008705662728,1,2.66408828e-07,0.1089495514,0.01583668669,retained
all_sku,102900005115168,102900011001813,-0.05566364731,0.09219858156,-0.143944196,,,0.05124623716,-0.1265984629,,,0.08681207347,0.04692474485,,,0.494729667,0.08461012292,,,0.2470447779,-0.0189530619,,,0.5992628533,0.4495313764,0,0.7144837969,1.54189289e-10,-0.039528603,,,0.5942092125,0.2591134995,,,0.000140832333,-0.1421394727,,,0.05493264504,0.0639800779,,,0.07755745436,0.2078720606,9.089052825e-10,0.3587706422,0.8221865288,0.7211677575,0.0003278498652,0.4540038945,0.10095188,0.7125597903,0.09279277625,retained
all_sku,102900005115168,102900011006948,-0.1101988272,0.01179941003,0.04354056148,,,0.472085007,-0.2829141645,,,9.971547879e-05,-0.2109174751,,,0.001919837209,-0.07597535848,,,0.2133487454,-0.06958012619,,,0.03264328624,-0.2477812186,,,3.249324364e-05,-0.176246966,,,0.01670201554,-0.06361692165,,,0.3578176135,-0.08904302708,,,0.1498620851,-0.1766332608,,,5.610392503e-08,0.7875416983,0.0001033223646,0.004370139244,0.03525786735,0.01172846004,0.4461102713,0.4096295912,0.239209789,0.07362076933,1.114340028e-07,retained
all_sku,102900005115168,102900011007044,0.1537615656,0.01310043668,0.03718105369,,,0.5632613143,-0.1372218048,,,0.06324306856,-0.3038348138,-0.4880977779,-0.155837537,6.006815067e-06,-0.02553664528,,,0.6761436249,-0.06004505122,,,0.0699136989,-0.1237355845,,,0.05356833778,-0.03322473166,,,0.6543448024,-0.0294736201,,,0.670342267,-0.2933394629,,,1.289070964e-06,-0.1141820941,,,0.0005909076606,0.847414037,0.0898450657,0.3034378423,0.8917421187,9.460733731e-05,0.7639365378,0.9009289807,5.80081934e-06,0.1381823696,0.0008824221064,retained
all_sku,102900005115168,102900011007969,0.448714691,0.05769230769,-0.148760704,,,0.01353262836,0.006870576699,,,0.926250733,0,,,1,0,,,1,-0.07769887256,,,0.01701217661,0.0786485087,,,0.1934939793,-0.07492390947,,,0.3121059962,0,,,1,0,,,1,0.0322775473,,,0.3246957147,0.08498996501,0.2798306043,1,0.4716684321,1,1,1,1,0.0431946449,0.3567229214,retained
